# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Albania,trn_pass_road_d1,113.8458,361.2651,363.3359,412.0858
Albania,trn_pass_road_d10,1699.726,5393.71,5426.68,6157.16
Albania,trn_pass_road_d2,196.9518,624.984,628.597,712.972
Albania,trn_pass_road_d3,258.6038,820.622,825.367,936.153
Albania,trn_pass_road_d4,320.0011,1015.453,1021.323,1158.414
Albania,trn_pass_road_d5,386.5672,1226.688,1233.783,1399.392
Albania,trn_pass_road_d6,463.857,1471.955,1480.49,1679.251
Albania,trn_pass_road_d7,559.973,1776.95,1787.356,2027.431
Albania,trn_pass_road_d8,700.234,2222.036,2235.219,2535.638
Albania,trn_pass_road_d9,915.255,2904.361,2921.949,3315.061
Albania,trn_shipping_intl,0,0,0,8139.79
Argentina,trn_aviation_intl_d1,191.287,304.89,281.073,423.164
Argentina,trn_aviation_intl_d10,2877.75,4586.82,4228.5,6366.15
Argentina,trn_aviation_intl_d2,329.432,525.079,484.06,728.768
Argentina,trn_aviation_intl_d3,430.887,686.787,633.136,953.206
Argentina,trn_aviation_intl_d4,530.421,845.432,779.388,1173.39
Argentina,trn_aviation_intl_d5,637.507,1016.12,936.738,1410.29
Argentina,trn_aviation_intl_d6,761.559,1213.84,1119.02,1684.71
Argentina,trn_aviation_intl_d7,917.81,1462.89,1348.61,2030.37
Argentina,trn_aviation_intl_d8,1134.47,1808.21,1666.96,2509.66
Argentina,trn_aviation_intl_d9,1488.02,2371.74,2186.46,3291.78
Argentina,trn_freight,181508.02,220996.37,289011.42,321165.98
Argentina,trn_pass_d1,8067.08995,11183.94996,12129.92482,13479.8369
Argentina,trn_pass_d10,48222.7094,75378.4131,83450.1883,95893.5269
Argentina,trn_pass_d2,11023.75978,15902.69951,17372.92244,19535.89556
Argentina,trn_pass_d3,13176.86327,19339.50035,21190.45341,23943.03938
Argentina,trn_pass_d4,15284.62227,22704.44257,24927.8538,28256.90005
Argentina,trn_pass_d5,17549.16404,26321.23841,28944.88134,32893.44031
Argentina,trn_pass_d6,20158.1204,30490.69765,33575.91158,38239.43565
Argentina,trn_pass_d7,23394.18322,35666.20967,39324.98961,44878.26294
Argentina,trn_pass_d8,27744.34973,42629.10289,47060.06809,53814.0013
Argentina,trn_pass_d9,34143.34621,52876.9288,58445.9072,66974.4666
Argentina,trn_pass_road_LDV_4W_d1,2189.5979,3675.841,4098.182,4783.773
Argentina,trn_pass_road_LDV_4W_d10,24939.389,41902.6,46707.49,54521.11
Argentina,trn_pass_road_LDV_4W_d2,3830.3341,6432.117,7170.632,8370.205
Argentina,trn_pass_road_LDV_4W_d3,5008.6919,8412.323,9377.805,10946.614
Argentina,trn_pass_road_LDV_4W_d4,6159.3349,10345.99,11533.098,13462.451
Argentina,trn_pass_road_LDV_4W_d5,7400.094,12430.959,13857.077,16175.198
