# File: estat_nrg_ind_ahbtc_filtered_en.csv
# Title: Heat pumps - ambient heat captured by technology and climate
# Units: GWh
# Source: https://ec.europa.eu/eurostat/databrowser/view/nrg_ind_ahbtc__custom_14839308/default/table?lang=en
# Column types: ccccccnnc 
# ----------
STRUCTURE,STRUCTURE_ID,freq,hp_tech,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MD,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,ME,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MK,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,MT,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NL,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2004,699.618,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2005,788.324,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2006,930.069,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2007,1081.553,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2008,1279.161,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2009,1467.88,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2010,1638.904,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2011,1860.243,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2012,2048.15,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2013,2216.674,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2014,2380.781,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2015,2509.221,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2016,2643.653,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2017,2772.607,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2018,2967.903,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2019,3126.158,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2020,3285.469,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2021,3272.097,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2022,3391.806,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,NO,2023,3576.49,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2009,346.009,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2010,437.958,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2011,532.792,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2012,645.6,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2013,758.61,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2014,892.726,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2015,1017.996,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2016,1139.847,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2017,1263.676,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2018,1394.582,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2019,1550.037,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2020,1678.375,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2021,1823.922,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2022,1987.237,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PL,2023,2171.093,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,PT,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RO,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,RS,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2011,9146.057,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2012,9416.169,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2013,9822.119,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2014,9342.951,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2015,9342.951,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2016,10891.112,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2017,10891.112,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2018,11407.166,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2019,12350.882,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2020,12379.165,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2021,12506.686,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2022,11980.888,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SE,2023,11866.033,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SI,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2010,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2011,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2012,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2013,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2014,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2015,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2016,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2017,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2018,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2019,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2020,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2021,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2022,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,SK,2023,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2004,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2005,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2006,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2007,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2008,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2009,0,
dataflow,ESTAT:NRG_IND_AHBTC(1.0),A,GTH_EC,GWH,TR,2010,0,
