# File: JRC_trn_data.csv
# Title: JRC-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnn
# Source: The JRC Integrated Database of the European Energy System. JRC-IDEES. https://data.jrc.ec.europa.eu/collection/id-0110
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Austria,Passenger,Air EEA,All,Liquids,Liquids,intensity,kgoe / kpkm,38.74669186,39.49765841,40.71317122,40.70611285,38.00771293,38.22788267,37.11080529,34.74547524,33.25393559,32.19013959,33.92277274,36.61067604,34.94008108,35.49994319,34.28588215,34.00485582,39.12900232,28.42023515,31.95263345
Austria,Passenger,Air EEA,All,Liquids,Liquids,energy,ktoe,300.3248533,316.5364303,342.6609824,339.848634,288.2981023,307.8576242,322.4961394,308.4668458,290.9588645,292.988883,316.6123857,360.2928665,352.8600814,395.7923538,449.260863,125.8747496,173.6159613,299.8177009,415.3939445
Austria,Passenger,Air EEA,All,Liquids,Liquids,load factor,p/flight,66.21259202,71.70357187,73.41639025,73.57662722,74.62273617,79.70408448,86.0428655,91.89097432,95.74891208,97.93530639,100.4382628,103.7593518,107.9362096,110.2734614,115.3761888,88.11137459,96.13624049,121.4165271,128.4902087
Austria,Freight,Ship EEA,All,Liquids,Liquids,load factor,t/movement,,,,,,,,,,,,,,,,,,,
Austria,Freight,Ship EEA,All,Liquids,Liquids,intensity,kgoe / 000 tkm,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,LDV_4W,Car,BEV,Electricity,intensity,kgoe / kpkm,,,,11.59409432,11.65337513,11.41013605,11.47633985,11.37768586,12.01745989,12.29758112,14.90306907,15.11643502,14.36390938,15.18978189,16.54077987,16.5337658,15.98051238,16.15247864,15.6375011
Belgium,Passenger,LDV_4W,Car,FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,intensity,kgoe / kpkm,,,,,,,27.8741472,20.71528266,23.25959918,26.67696764,32.81684131,34.93369792,33.28485698,32.53272189,31.53905132,33.94765891,31.4263263,29.53264649,26.94962486
Belgium,Passenger,LDV_4W,Car,Liquids,LPG,intensity,kgoe / kpkm,48.01312504,52.74604327,50.31076488,51.89236956,55.40870144,57.44750315,56.0594874,52.58288461,55.11700472,55.51496954,63.66247859,71.8686283,64.07537988,61.25355948,63.13003378,61.85855072,59.59456983,61.80202347,64.46380137
Belgium,Passenger,LDV_4W,Car,Liquids,Diesel,intensity,kgoe / kpkm,49.01930539,50.11781788,50.87774732,50.29157236,50.24151924,48.96784573,48.15339192,46.76092333,47.54958845,47.32125767,48.7740226,47.72018342,45.68157196,45.24995175,44.47984183,43.84312704,43.79068708,44.31063001,44.33383471
Belgium,Passenger,LDV_4W,Car,Liquids,Gasoline,intensity,kgoe / kpkm,52.51129562,54.02530849,55.3428342,54.77259785,55.26876415,54.06374487,53.19901848,52.0567814,52.69674404,52.19311561,53.47051389,53.91219242,50.70687194,49.63059997,48.8120884,47.45021075,48.87765834,47.98644114,46.12748277
Belgium,Passenger,LDV_4W,Car,NG,Natural Gas,intensity,kgoe / kpkm,52.27207465,50.29135586,51.50914999,33.22762206,25.08630462,20.9550679,24.38834173,50.83509909,68.46419088,60.27981825,63.33553176,60.25520518,58.45759744,56.34739281,76.89537335,111.2316085,139.9317576,116.290642,126.507747
Belgium,Passenger,Bus,All,Liquids,Gasoline,intensity,kgoe / kpkm,18.57799507,17.65846542,16.96479424,18.39587432,18.13793446,18.20728703,17.37136122,16.80634977,19.09028227,19.92401201,21.65816517,21.24157247,21.5821855,21.58474932,21.58727382,27.60171436,27.49220584,24.84169087,21.9174848
Belgium,Passenger,Bus,All,Liquids,Diesel,intensity,kgoe / kpkm,21.62502981,20.4749977,19.50534046,21.1486974,20.74876275,20.90788779,19.86428161,19.01424385,21.68948156,22.70579726,25.2124304,25.8884942,26.93969617,27.6270804,27.36265938,41.420665,40.35164916,31.40198178,27.67646076
Belgium,Passenger,Bus,All,Liquids,LPG,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,NG,Natural Gas,intensity,kgoe / kpkm,,,,,,,,,14.97490767,21.00884321,23.19160876,21.97386926,22.39017104,21.16467578,29.72743787,67.18925207,82.41849876,52.63655945,50.46261995
Belgium,Passenger,Bus,All,BEV,Electricity,energy,ktoe,0.223357504,0.223526096,0.212565763,0.201516449,0.201664349,0.191187827,0.180704272,0.170203092,0.170335432,0.189711374,0.168529324,0.157951069,0.147347008,0.22789468,0.639083779,0.806719012,1.127551163,1.594735953,3.476941045
Belgium,Passenger,Bus,All,BEV,Electricity,intensity,kgoe / kpkm,9.937022117,9.450449514,9.062154096,9.805375071,9.697433468,9.800911472,9.421012746,9.117166296,10.36636618,10.71732842,11.69722922,11.52393267,11.70917647,12.07290301,12.05362758,18.47736503,17.56993419,13.62322462,11.66847814
Belgium,Passenger,Bus,All,BEV,Electricity,load factor,p/movement,26.22850701,27.57892668,28.69723382,26.44922468,26.74362955,26.46127036,27.52831094,28.44574288,25.01788609,23.94392592,21.91092358,22.2240725,21.85427055,21.84974765,21.84486916,14.21890677,14.8593767,18.97083093,21.49463654
Belgium,Passenger,Bus,All,FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,Liquids,LPG,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,Liquids,Diesel,energy,ktoe,376.5498204,368.1015184,363.402823,370.6327221,364.1301052,361.850085,349.5572701,339.180504,340.5361498,348.3483663,361.1632087,350.2470404,358.4681904,371.4988688,371.6225313,363.913512,366.9314938,363.4536819,358.8344663
Belgium,Passenger,Bus,All,Liquids,Gasoline,energy,ktoe,1.484127144,1.346542041,1.276444982,1.184018209,1.083181863,0.976336184,0.93009409,0.892400502,0.828298683,0.781493266,0.786658298,0.777539337,0.748675047,0.741771524,0.731131427,0.718974274,0.699562236,0.697983313,0.680963818
Belgium,Passenger,Bus,All,NG,Natural Gas,energy,ktoe,,,,,,,,,0.090739846,0.122902091,0.122067801,0.158808508,0.202617598,0.469131396,0.390256771,1.080283445,7.596526014,7.746515171,8.535744338
Belgium,Passenger,Bus,All,Liquids,Diesel,load factor,p/movement,26.22850701,27.57892668,28.69723382,26.44922468,26.74362955,26.46127036,27.52831094,28.44574288,25.01788609,23.94392592,21.91092358,22.2240725,21.85427055,21.84974765,21.84486916,14.21890677,14.8593767,18.97083093,21.49463654
Belgium,Passenger,Bus,All,Liquids,Gasoline,load factor,p/movement,10.01393249,10.53538821,10.96616827,10.11307129,10.23007402,10.12701479,10.53632454,10.88861752,9.579778831,9.171588473,8.393136454,8.510774242,8.370484692,8.369490453,8.36851169,6.545004814,6.569542822,7.268765651,8.236572611
Belgium,Passenger,Bus,All,NG,Natural Gas,load factor,p/movement,,,,,,,,,25.01788609,23.94392592,21.91092358,22.2240725,21.85427055,21.84974765,21.84486916,14.21890677,14.8593767,18.97083093,21.49463654
Belgium,Passenger,Bus,All,Liquids,LPG,load factor,p/movement,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Bus,All,Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Air Domestic,All,Liquids,Liquids,intensity,kgoe / kpkm,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Air International,All,Liquids,Liquids,intensity,kgoe / kpkm,51.78264498,46.18707649,39.87983656,36.67476686,37.62845948,35.32598224,35.370005,33.95267803,31.54810293,31.60331206,31.76447713,36.4587406,33.70827585,31.06306809,30.80070979,49.0997313,43.6169541,31.10418728,30.62933379
Belgium,Freight,Rail,All,Liquids,Diesel,intensity,kgoe / ktkm,11.55123823,12.79576875,12.47489166,11.87571114,11.2659092,9.911140442,8.999316436,4.787272512,5.058147467,4.983970237,4.810574234,3.849669644,5.537280624,8.272020599,6.966427358,7.710519832,9.072294308,5.159846707,4.308504295
Belgium,Freight,Rail,All,Electric,Electricity,intensity,kgoe / ktkm,4.439321701,4.7351045,4.456292368,4.447334219,4.313231933,3.862433497,3.576176412,1.890190192,2.010758531,1.988090581,2.033223571,1.672663357,2.374412796,3.170879228,2.596564355,2.781040225,3.253902909,1.772115294,1.411595267
Belgium,Freight,Rail,All,Electric,Electricity,energy,ktoe,27.04654775,30.75386226,30.91479067,30.56995286,22.20911715,23.9514466,22.47641589,22.02016757,23.13290593,23.81332424,24.34929393,25.65811421,26.74707379,31.96102203,32.5774717,31.7821095,33.68772231,12.91210818,12.12350371
Belgium,Freight,Rail,All,Liquids,Diesel,energy,ktoe,23.5356992,26.57854513,28.950051,24.38356554,13.79999196,12.63543007,11.77073562,13.89405316,10.93284763,9.399829896,9.083763769,9.590773784,10.8657452,14.28126568,15.00306786,15.07763401,15.90354931,14.82852901,14.30633431
Belgium,Freight,Truck,Truck (>3.5t),Liquids,Liquids,energy,ktoe,1483.591257,1561.855143,1597.405259,1513.724052,1440.678068,1461.490276,1420.313483,1352.342385,1408.836194,1429.903924,1621.62878,1898.510316,2029.782742,2075.244819,2062.096563,1909.986726,2155.713316,2156.805021,2212.692124
Belgium,Freight,Truck,Truck (>3.5t),Liquids,Diesel,intensity,kgoe / ktkm,31.72574069,32.56313209,32.56568142,32.16687809,32.42877454,32.02848884,31.16922271,29.49543122,29.5989722,29.81987722,32.12729564,36.27616191,38.92799322,40.75580469,39.32522003,36.76798903,39.40902937,41.62430564,43.82089206
Belgium,Freight,Truck,Truck (>3.5t),Liquids,Diesel,load factor,t/movement,12.00300647,12.10857509,12.2906673,12.96969302,12.80528284,13.13104188,12.93709703,13.0445389,13.07312344,12.92863592,12.53183199,12.75152666,12.56500108,12.95412387,12.65425698,12.8525017,12.74904423,12.09806871,11.75771015
Belgium,Freight,Truck,Truck (>3.5t),BEV,Electricity,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),BEV,Electricity,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),BEV,Electricity,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),NG,Natural Gas,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),NG,Natural Gas,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (>3.5t),NG,Natural Gas,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),BEV,Electricity,energy,ktoe,,,,0.013470997,0.014175959,0.014421841,0.018279095,0.07854544,0.102872226,0.125648675,0.140339495,0.173566507,0.198791301,0.273168867,0.398725623,0.533551774,0.88011738,1.616501936,2.12225528
Belgium,Freight,Truck,Truck (<3.5t),BEV,Electricity,intensity,kgoe / ktkm,,,,224.0293356,224.1488161,224.2188042,225.6984319,229.1798114,229.5937893,230.8539324,234.0471052,240.9378866,245.6124957,257.1383348,278.9406776,306.1316093,338.0737176,361.4023223,380.7480395
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,load factor,t/movement,0.070762131,0.069915354,0.070099787,0.070807183,0.071093116,0.07118498,0.070942485,0.070826737,0.071333904,0.071489195,0.071482802,0.071005501,0.0706795,0.071087121,0.071125151,0.073771712,0.070628021,0.070718729,0.070717305
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Diesel,load factor,t/movement,0.087422192,0.087392085,0.086849817,0.086875642,0.087348728,0.087940123,0.08857108,0.08935849,0.09092876,0.09066195,0.089802625,0.091995973,0.094090671,0.094264903,0.094920107,0.097462997,0.093844091,0.09443792,0.093430414
Belgium,Freight,Truck,Truck (<3.5t),Liquids,LPG,load factor,t/movement,0.070602371,0.070406189,0.069836383,0.069786129,0.070071551,0.070445753,0.070858628,0.071400865,0.072580863,0.072262611,0.071482802,0.071773684,0.072217085,0.072460133,0.073059431,0.075245475,0.072375732,0.072948119,0.072274559
Belgium,Freight,Truck,Truck (<3.5t),BEV,Electricity,load factor,t/movement,,,,0.071618635,0.071617839,0.071606675,0.071591237,0.071587152,0.071527882,0.07151633,0.071482802,0.071493214,0.07151077,0.071518798,0.071543439,0.073013744,0.071582312,0.071558882,0.071593916
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,energy,ktoe,57.86536967,55.50950561,48.90107531,44.29392819,39.8606063,37.58305331,35.369949,33.50010691,30.12730436,27.61718442,25.32451328,25.8812243,27.87622179,32.208377,35.30209602,30.06621918,38.26451697,38.59379256,41.22281176
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Diesel,energy,ktoe,1083.529976,1102.316704,1154.728973,1158.380116,1138.193948,1138.681097,1129.025867,1107.410903,1050.815036,1091.349929,1162.265093,1094.74803,1007.369826,1021.335938,1011.337507,916.8865631,1151.3477,1121.153387,1202.792829
Belgium,Freight,Truck,Truck (<3.5t),Liquids,LPG,energy,ktoe,40.41786744,37.89489267,33.91591905,29.82558661,25.51270949,21.9731264,21.60027113,19.89178123,15.85202307,14.13374722,10.93908878,10.1882856,9.388402853,8.770975596,7.999843429,7.147616628,8.533759648,7.978854469,8.244152799
Belgium,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,intensity,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),Hybrid Liquids,Liquids,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Freight,Truck,Truck (<3.5t),NG,Natural Gas,energy,ktoe,,,,0.078776132,0.105268004,0.127041282,0.11052708,0.266751179,0.313948032,0.534987859,0.997416665,0.953489599,1.665826126,2.570713326,5.309066426,8.802350176,14.53330578,12.40975571,15.27065014
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Gasoline,intensity,kgoe / ktkm,1467.949346,1454.53517,1413.868464,1340.76356,1282.451297,1257.601433,1265.029547,1265.04243,1248.765375,1237.384107,1221.774113,1204.025798,1183.393106,1164.336544,1153.2882,1099.878779,1136.350107,1130.102819,1144.805697
Belgium,Freight,Truck,Truck (<3.5t),Liquids,Diesel,intensity,kgoe / ktkm,1240.833309,1207.519701,1184.979408,1152.724766,1119.236897,1103.049077,1096.438621,1080.563766,1056.207448,1052.145269,1054.128268,1021.450951,985.8044328,974.090506,958.6023972,932.0744773,968.9481782,961.4046006,973.2665707
Belgium,Freight,Truck,Truck (<3.5t),Liquids,LPG,intensity,kgoe / ktkm,2446.782585,2343.578655,2284.23476,2140.28908,1999.872638,1904.253757,1854.598791,1819.287242,1778.147693,1778.005381,1796.420695,1789.304652,1777.873691,1771.23698,1756.080556,1683.409003,1740.617904,1697.297673,1688.229482
Belgium,Freight,Truck,Truck (<3.5t),NG,Natural Gas,intensity,kgoe / ktkm,,,,1330.820625,1321.597257,1310.837174,1301.597655,1298.424983,1282.902171,1326.317097,1426.380334,1428.238631,1381.388043,1298.508986,1762.394682,2579.331125,3480.804797,2909.262701,3265.930369
Belgium,Freight,Truck,Truck (<3.5t),NG,Natural Gas,load factor,t/movement,,,,0.070372849,0.070285926,0.070445753,0.070858628,0.071400865,0.072580863,0.072262611,0.071482802,0.071773684,0.072217085,0.072460133,0.073059431,0.075245475,0.072375732,0.072948119,0.072274559
Belgium,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,energy,ktoe,64.6095922,66.3484566,68.22290908,67.51859697,65.60869449,61.81278635,60.9116872,58.16310754,55.2414684,57.62113479,56.48367353,54.76584654,52.48399046,50.23577697,53.53312032,46.13136303,50.29133398,51.22926873,55.31539825
Belgium,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,intensity,kgoe / kpkm,35.5830243,35.36151897,34.9060309,34.52750089,34.08943622,33.69235899,33.23030577,32.99837181,32.8183779,32.42050259,32.11510971,30.42070774,30.90335019,30.71826784,30.55409252,29.25718324,30.35378969,30.34996494,30.23872401
Belgium,Passenger,LDV_2W,Motorcycle,Liquids,Gasoline,load factor,p/movement,1.154317873,1.154639864,1.156493139,1.157101774,1.157657056,1.155668211,1.154655843,1.147529541,1.146939209,1.149429532,1.15141612,1.151684641,1.151013409,1.150578711,1.151372101,1.150158803,1.150728773,1.150785341,1.152160646
Belgium,Passenger,LDV_4W,Car,Liquids,LPG,energy,ktoe,43.08264847,42.30957853,35.30162179,33.89848906,32.717901,30.76401892,33.33429465,32.84536409,30.29303282,34.20864315,52.78498689,54.6345003,49.39156275,46.38328064,46.71494591,41.31824752,39.59323949,40.37402601,42.93314729
Belgium,Passenger,LDV_4W,Car,Liquids,Diesel,energy,ktoe,3386.093951,3627.156299,3904.081775,4137.644279,4201.556263,4236.748275,4220.005615,4106.913069,3958.235407,3992.047135,3997.885997,3778.632963,3520.52318,3297.942816,3022.808145,2495.376827,2416.59571,2299.806139,2125.107924
Belgium,Passenger,LDV_4W,Car,Liquids,Gasoline,energy,ktoe,1723.642803,1592.611833,1501.361651,1369.935443,1318.233416,1206.990765,1155.871113,1127.811728,1131.491884,1204.081403,1287.141301,1396.7102,1448.098505,1631.635365,1835.818124,1534.470008,1872.617301,2122.110517,2304.736194
Belgium,Passenger,LDV_4W,Car,NG,Natural Gas,energy,ktoe,0.312725709,0.29544282,0.297592433,0.167139603,0.11476639,0.101591564,0.126704218,0.27030815,0.540024074,1.246581246,2.456439867,4.939636545,7.397076482,12.54287239,23.80979116,37.85984273,52.17343562,43.41260272,47.063167
Belgium,Passenger,LDV_4W,Car,BEV,Electricity,energy,ktoe,,,,0.001753266,0.00253778,0.011908982,0.063282609,0.162316283,0.185689312,0.367190401,0.685464002,1.074731206,2.075200314,2.360020411,4.229069454,5.671343984,10.77650368,18.84281361,39.11807934
Belgium,Passenger,LDV_4W,Car,BEV,Electricity,load factor,p/movement,,,,1.105058409,1.099999531,1.11475308,1.111720665,1.125825764,1.094144336,1.081262617,1.037005638,1.054255649,1.095742239,1.098794898,1.098888389,1.089564211,1.102926196,1.077952386,1.074383808
Belgium,Passenger,LDV_4W,Car,FCEV,Hydrogen,load factor,,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,LDV_4W,Car,Liquids,Diesel,load factor,p/movement,1.309099381,1.267006112,1.234146487,1.241076096,1.234749278,1.25034355,1.246606852,1.262400779,1.227258656,1.213382245,1.164472874,1.184937904,1.233048494,1.23882772,1.241662076,1.231855876,1.250342756,1.225793013,1.226808758
Belgium,Passenger,LDV_4W,Car,Liquids,Gasoline,load factor,p/movement,1.252238802,1.21197385,1.180541479,1.187170101,1.181118087,1.196035024,1.192460629,1.207568549,1.17395282,1.160679129,1.113894131,1.133470264,1.179491177,1.185019383,1.187730629,1.178350361,1.196034265,1.172550836,1.173522463
Belgium,Passenger,LDV_4W,Car,NG,Natural Gas,load factor,p/movement,1.251177917,1.212756068,1.182841321,1.191007396,1.18555505,1.201456097,1.198187828,1.213389991,1.179244451,1.165360821,1.117661632,1.136253311,1.180966635,1.184256724,1.184357486,1.174308094,1.188709344,1.161793127,1.157946993
Belgium,Passenger,LDV_4W,Car,Liquids,LPG,load factor,p/movement,1.251177917,1.212756068,1.182841321,1.191007396,1.18555505,1.201456097,1.198187828,1.213389991,1.179244451,1.165360821,1.117661632,1.136253311,1.180966635,1.184256724,1.184357486,1.174308094,1.188709344,1.161793127,1.157946993
Belgium,Passenger,LDV_4W,Car,Hybrid Liquids,Gasoline,load factor,p/movement,,,,,,,1.198187828,1.213389991,1.179244451,1.165360821,1.117661632,1.136253311,1.180966635,1.184256724,1.184357486,1.174308094,1.188709344,1.161793127,1.157946993
Belgium,Passenger,Air Domestic,All,Liquids,Liquids,energy,ktoe,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Air International,All,Liquids,Liquids,energy,ktoe,419.249548,393.0711647,405.8765041,467.1169955,473.9285499,488.763843,528.8529609,509.1881071,489.7224808,515.6802801,539.5495966,529.5583071,564.8034692,604.412933,638.0313241,309.0112012,390.0514079,513.8731027,551.5313208
Belgium,Passenger,Air Domestic,All,Liquids,Liquids,load factor,p/flight,,,,,,,,,,,,,,,,,,,
Belgium,Passenger,Air International,All,Liquids,Liquids,load factor,p/flight,145.4143403,142.6461035,146.9457281,153.9337146,148.2498882,151.3947553,150.8079325,155.1916065,159.1792026,161.2295506,166.4761505,156.8981038,163.8137885,163.2356333,164.889878,127.994608,133.7117418,169.0489595,180.4271049
Belgium,Freight,Rail,All,Electric,Electricity,load factor,t/movement,483.7906122,452.9941099,462.9165852,472.5997858,487.6432076,534.2980282,572.7522386,1091.531447,1012.503503,1026.367376,1006.573042,1183.362409,821.1327479,606.7403818,732.1057292,676.0656778,573.0717704,1045.76648,1306.776486
Belgium,Freight,Rail,All,Liquids,Diesel,load factor,t/movement,540.7329172,485.0798766,495.144097,517.632758,542.7589471,614.5122062,668.3592994,1226.76791,1131.55401,1135.652041,1171.601591,1425.821258,981.515458,652.1701504,770.0989782,692.8849098,587.0413691,1029.745364,1231.050078
Belgium,Freight,Ship International,All,Liquids,Liquids,load factor,t/movement,29313.7687,30542.7378,31068.34199,31879.68523,31141.06883,33503.93901,35257.96871,36290.50022,37136.98115,37547.12034,39417.44905,39764.34824,41136.47213,41348.87661,41344.97604,41305.88216,42624.84068,39260.60517,40006.67283
