# File: A07.hh_DIAMOND.csv
# Title: The EU_hh_DIAMOND database was created by merging information from SILC (recipient) and HBS (donor) using the statistical matching strategy of Tom��s et al. (2025). The database is created for household income dec, covering multiple microeconomic variables rGRCated to income and consumption dimensions for the reference year 2015, and expresses the information in current euros (average per household). Note that some countries are not yet included due to data issue (AT).
# Source: BC3 microdata
# Units: 2015 EURO
# Column types: cnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
ISO3,Decile,Households,Population,HY010,HY020,PY010G_hh,PY020G_hh,PY021G_hh,PY050G_hh,PY080G_hh,PY090G_hh,PY100G_hh,PY110G_hh,PY120G_hh,PY130G_hh,PY140G_hh,HY030G,HY040G,HY050G,HY060G,HY070G,HY080G,HY090G,HY100G,HY110G,HY120G,HY130G,HY140G,HY170G,EUR_HE00,EUR_HE011,EUR_HE012,EUR_HE021,EUR_HE022,EUR_HE023,EUR_HE031,EUR_HE032,EUR_HE041,EUR_HE042,EUR_HE043,EUR_HE044,EUR_HE0451,EUR_HE04510,EUR_HE0452,EUR_HE04521,EUR_HE04522,EUR_HE0453,EUR_HE04530,EUR_HE0454,EUR_HE04541,EUR_HE04549,EUR_HE0455,EUR_HE04550,EUR_HE051,EUR_HE052,EUR_HE053,EUR_HE054,EUR_HE055,EUR_HE056,EUR_HE061,EUR_HE062,EUR_HE063,EUR_HE071,EUR_HE0721,EUR_HE0722,EUR_HE07221,EUR_HE07222,EUR_HE07223,EUR_HE07224,EUR_HE0723,EUR_HE0724,EUR_HE0731,EUR_HE07311,EUR_HE07312,EUR_HE0732,EUR_HE07321,EUR_HE07322,EUR_HE0733,EUR_HE07331,EUR_HE07332,EUR_HE0734,EUR_HE07341,EUR_HE07342,EUR_HE0735,EUR_HE07350,EUR_HE0736,EUR_HE07361,EUR_HE07362,EUR_HE07369,EUR_HE081,EUR_HE082,EUR_HE083,EUR_HE091,EUR_HE092,EUR_HE093,EUR_HE094,EUR_HE095,EUR_HE096,EUR_HE101,EUR_HE102,EUR_HE103,EUR_HE104,EUR_HE105,EUR_HE111,EUR_HE112,EUR_HE121,EUR_HE122,EUR_HE123,EUR_HE124,EUR_HE125,EUR_HE126,EUR_HE127
ESP,Decile 6,1893607.562,4584841.002,11061.75357,9749.888312,6440.9474,26.33923713,1.688086235,627.2989228,39.37502107,365.7338112,1995.908698,694.4145499,42.91918201,442.9443864,14.9297857,1938.458214,94.92081866,27.96182473,85.12178479,6.926870095,70.41840459,149.2643887,172.3064465,8.712224782,1.913229264,81.89655829,1228.055335,9.481046326,10424.57576,1697.586105,120.4523391,68.27954519,150.3189325,0,399.1937871,165.3503675,116.2245672,2405.288794,84.60216075,298.937007,294.1179114,0,108.8515785,82.73626999,26.11502453,54.91089548,0,7.860218715,7.860218715,0,0,0,57.4525629,40.53244743,81.24102226,21.15485781,19.90772179,139.6240595,154.8722262,151.0107161,0.968301484,192.2481731,24.06068759,532.5284489,532.5284489,0,0,0,231.906682,27.97842452,13.59049318,13.59049318,0,31.00175867,31.00175867,0,21.9031458,21.9031458,0,1.010408769,1.010408769,0,25.81993566,0,0.020460733,0.020460733,0,0,1.087905924,25.09804363,294.9931166,67.45124391,7.593795878,108.0655141,141.4702011,88.93506408,125.5471748,33.82325523,18.68737984,0,49.60806083,37.26364314,854.8579802,74.15659242,267.4786259,0,45.46277874,32.55995622,383.7185473,0.02733297,17.35988802
ESP,Decile 7,1851408.36,4585806.281,13358.38252,11448.84533,8232.744425,39.92886596,2.288406068,932.4671838,83.48903724,324.7020308,2357.545971,628.3790293,58.79982117,258.7388732,4.769049185,1838.2987,161.177679,27.33500945,53.28525391,3.506225846,65.66646782,194.4636731,175.1951881,6.632649007,1.051631267,86.89674918,1821.588649,9.381663696,11795.47192,1815.28169,134.7324517,75.47733556,149.5920601,0,486.6261146,172.2728007,193.3835847,2584.03296,98.35965805,349.1670958,309.3573626,0,126.667696,111.1652883,15.50251769,54.86015445,0,9.029314046,9.029314046,0,0,0,87.730101,53.49850251,103.5598242,26.59773135,30.00121544,186.3919323,178.7104242,213.8746741,7.937274759,198.1501647,32.26029939,535.1890374,535.1890374,0,0,0,207.2308027,32.86585833,17.6112256,17.6112256,0,38.01345757,38.01345757,0,30.5342237,30.5342237,0,2.524398776,2.524398776,0,37.17434125,0,0.085019062,0.085019062,0,0,1.008497012,34.1578812,315.3808764,72.99207659,13.62049056,126.0237277,179.0200035,102.5657755,173.8610853,69.87287764,32.10542896,0,59.24401913,43.62588907,1014.265074,78.91293194,321.5269387,0,62.1927427,35.32519796,427.5326009,0.04280894,40.08602796
ESP,Decile 8,2024138.134,4592872.157,16301.9078,13625.25974,10208.3535,52.33909084,6.608998571,1051.010322,100.1277225,326.6561108,2876.463956,732.7893665,82.28541251,303.5439273,6.432161695,2133.460158,242.1587992,34.64429088,56.16700053,2.90820918,52.21579484,289.0419191,224.3392339,6.141314537,9.224592591,126.9586208,2540.464616,9.93623665,13465.35928,1920.529115,142.2281599,98.63772463,141.8585887,0,530.5836937,201.0460183,177.6386411,2966.490592,96.75310619,401.192022,326.9662648,0,143.4554078,124.3179986,19.13740197,62.7434522,0,8.627612592,8.627612592,0,0,0,98.62120178,54.70670621,116.0851179,28.02868817,31.1440557,217.3569935,207.874178,261.5061971,2.091053495,332.3117869,25.60274206,655.926258,655.926258,0,0,0,281.4582539,41.22985962,31.69029666,31.69029666,0,50.85188432,50.85188432,0,34.45424437,34.45424437,0,5.632897776,5.632897776,0,27.97206969,0,0.160795454,0.160795454,0,0,2.401097305,29.60063204,336.755381,82.20287225,13.88190237,160.0053793,218.245393,121.5643567,198.9521026,55.4610974,24.59154713,0,67.02887097,46.07630418,1253.886493,108.5332536,350.650109,0,83.77219383,53.71698446,479.173681,0.365452091,36.33970544
ESP,Decile 9,2070461.356,4588463.553,20871.54067,16975.01991,13709.23774,68.43960127,8.217363007,1093.276956,185.3971106,386.5770299,3293.018988,777.6792372,59.56854448,397.5129934,7.894156703,2271.756301,374.9994743,13.00803178,40.31201667,3.4270153,87.82018283,433.1133586,247.7910376,0.176342749,15.00562069,146.3431998,3735.171764,6.554393834,15606.59648,2088.478807,149.1955306,101.6400091,183.2329609,0,642.2944545,217.6507817,200.7648722,3388.25404,108.3116275,452.4586046,361.0086221,0,156.6130365,136.9888397,19.62417224,78.67911953,0,7.544100356,7.544100356,0,0,0,141.599247,74.02297401,125.6226347,32.5533703,32.53716393,295.1783555,223.1567156,252.743891,5.883589794,378.8464861,27.2673607,716.1695363,716.1695363,0,0,0,282.0145469,66.06987236,27.84199153,27.84199153,0,59.7086389,59.7086389,0,50.98871563,50.98871563,0,8.654843756,8.654843756,0,48.73018671,0,0.896837239,0.896837239,0,0,1.945506695,42.34834163,375.2889461,91.6956544,6.421722291,183.1298909,252.8218144,114.1022521,275.3944618,59.97146727,48.29109711,0,128.9206187,53.86950112,1590.227213,149.1589676,424.5566485,0,87.67929324,41.7410121,571.6699604,0.075797478,92.54605668
ESP,Decile 10,2547696.035,4587812.939,36538.302,28179.9978,22023.28695,248.9977608,38.60674087,2976.683585,910.1926134,729.23098,5719.156535,815.7248492,107.7457147,574.9146808,15.04088312,2906.066573,773.6343382,9.865357596,74.31046032,2.313644802,100.4912199,1376.390005,302.1456518,1.236347684,21.97148353,244.813702,8091.518831,6.218529289,21924.08558,2438.44906,167.5487995,147.0783168,143.4260064,0,973.1847024,290.1852105,333.6032316,4777.59317,183.8134269,659.0996314,478.7847101,0,210.3956266,189.3446733,21.05112039,100.442379,0,10.89933316,10.89933316,0,0,0,214.7372583,109.8132323,168.0763564,67.73691151,50.57598875,625.872843,305.953654,363.0353604,58.31750334,574.6278735,28.46149737,921.6591754,921.6591754,0,0,0,458.1491908,99.22390065,72.90904156,72.90904156,0,96.00168521,96.00168521,0,115.892313,115.892313,0,12.87545873,12.87545873,0,45.2903741,0,3.474678592,3.474678592,0,0,4.36341032,54.70570913,487.9162204,158.3754433,11.79644008,221.4438041,405.555777,190.2755744,438.4978494,77.68761135,75.50083633,0,198.7303987,72.75957738,2237.378472,283.2998074,585.4152768,0,119.8125787,58.50243208,803.3784489,0.029210696,82.13025543
FIN,Decile 1,185118.8867,538178.0842,8444.803849,7138.112223,3269.678282,16.40128111,5.484892138,470.2281115,30.29939336,1277.189829,195.9887007,35.48849896,109.1420109,276.4296035,312.1124332,1410.806126,47.60054291,1328.434884,264.9230697,607.6567952,102.9165865,73.55194163,98.68275764,37.67827395,39.47285672,58.40191773,1208.816852,0,11359.73399,1353.595671,120.9232489,178.4393126,96.451934,0,274.1142446,48.53504438,1350.482996,1352.726707,141.7082833,375.284186,277.7798925,277.7798925,1.19696204,0,1.19696204,23.67174018,23.67174018,55.776198,0,55.776198,18.14055252,18.14055252,182.3615374,31.95223351,69.86244683,34.12834356,59.61085368,97.06977641,199.8116155,174.9902851,67.68218391,816.2612879,64.0884342,354.7041757,82.2865663,265.8377725,0,6.579784365,241.0150215,66.32604302,75.40008799,75.40008799,0,93.70636209,85.29547373,8.410888361,70.98881902,5.981562123,65.00725689,16.98478959,15.27737508,1.707414517,10.5920806,10.5920806,0.516722471,0,0.516722471,0,6.932787849,53.2581808,270.8767266,125.7385646,63.54582272,294.4300549,169.7928947,110.8655412,141.5304604,0,2.061372317,0,5.292470387,9.64464083,368.9570211,151.7513692,210.3284023,0,44.35341241,119.1147724,338.8774158,84.05279438,391.4387738
FIN,Decile 2,208105.8957,542347.4623,12467.66341,10321.59928,6560.840893,45.91729045,19.19884723,529.5512302,39.16501827,1608.806648,908.9275981,30.02029556,99.23685329,383.6747635,269.8183259,1540.245641,67.57637737,948.2039478,254.9167464,568.5831981,110.1280665,45.25375234,153.6863128,23.7608512,45.12940008,37.2643053,2063.670429,0,11330.34007,1459.475672,118.9741122,168.9830279,96.66882727,0,330.601098,72.5769916,1363.990444,1422.744678,105.2369069,475.7743698,288.5198178,288.5198178,3.291312981,0.718458004,2.572854977,41.57826953,41.57826953,45.88661167,0,45.88661167,11.73332699,11.73332699,134.0380322,21.48606827,74.51414463,28.31687977,57.68161397,98.91445207,186.9167043,128.680888,34.44354138,521.8588819,74.1775852,332.3451337,69.65742122,257.7504015,0,4.937303544,246.7738715,82.379574,43.3672276,43.3672276,0,86.7500254,54.71682179,32.03320362,21.4104523,1.077441254,20.33301104,12.04549932,11.19479947,0.850699856,9.762537562,9.762537562,2.371169448,0,2.371169448,0,4.768705483,58.43360518,292.792934,127.7014585,60.84845372,290.3292608,182.2241225,117.9029774,127.6023704,0,4.905834025,0,4.222925272,10.52692169,372.0842646,94.83648014,221.781885,0,33.56864293,180.0250179,368.083662,118.3729404,455.0466539
FIN,Decile 3,241098.2224,540320.1787,14984.517,12238.22335,8082.668993,41.36298882,12.94283633,542.9464387,49.378976,1137.573156,2566.895716,141.776582,111.8864709,647.6074953,156.0903376,2054.529211,71.51686295,738.971805,137.4692053,403.2487896,83.60322237,84.15332432,153.9247449,15.78678765,66.01070202,43.68211054,2636.600836,0,13142.92634,1710.776938,140.1237792,167.6720929,115.1936123,0,322.4535894,81.37571221,1101.961251,2187.2947,115.583523,592.0100276,373.7912841,373.7912841,2.507882786,0.044184876,2.463697911,47.31482829,47.31482829,70.98632463,0,70.98632463,16.0777067,16.0777067,163.0318294,38.50893195,85.66743695,52.48690592,60.82112897,124.2232811,253.4310764,172.5674708,48.68601206,640.8993865,55.55188637,442.575501,127.7322472,303.0334934,0,11.80991982,257.3561135,83.33023394,45.27104665,45.27104665,0,66.82797859,50.82338017,16.00459842,38.48990592,0,38.48990592,12.00908444,8.309501248,3.699583194,7.587102066,7.587102066,2.197649369,0,2.197649369,0,11.77108858,60.98745929,334.3166858,133.4853964,51.00176379,342.9631934,208.9873376,167.1591803,78.05449956,0,6.480921493,0,3.933742103,10.31846315,409.9754362,103.3987608,253.3279851,0,36.99230096,192.0275696,434.459109,121.7614006,484.8655462
FIN,Decile 4,266957.7074,540278.0739,17145.82913,13779.51318,9133.184797,56.82109786,21.98937155,487.256738,39.13223479,1015.626909,4002.663387,279.9098389,56.89680188,634.2447038,127.6321108,2286.208224,56.23030323,566.8945936,89.7334723,383.3454674,74.63722486,136.7448541,165.6497521,39.70632494,62.76291289,49.63854552,3253.914492,0,14121.39498,1846.55339,141.4651648,202.817799,125.4622397,0,302.6211074,75.51242631,1220.626748,2254.833855,142.9255068,674.4639829,412.3461495,412.3461495,3.539978046,0.574851002,2.965127044,58.74335594,58.74335594,93.70286913,0,93.70286913,19.93385,19.93385,187.5406487,32.10898051,93.21839797,51.93696499,90.27144701,119.064635,303.0251268,167.4991243,36.9857996,697.0236309,97.38567476,479.5088548,135.3139417,338.2411505,0,5.953759624,281.8451963,86.43720111,64.42501695,64.42501695,0,90.34571939,69.16451924,21.18120015,29.95995571,2.264653035,27.69530268,13.29305338,11.77425007,1.518803308,7.34078327,7.34078327,1.699559063,0,1.699559063,0,14.33645524,55.32150313,348.9318789,155.0400881,57.68884337,355.5227836,198.6129135,199.8932389,78.19610479,0,2.501333233,0,3.064066721,9.031041169,420.9204469,89.82518077,301.0231166,0,53.68177705,192.6688196,451.6692529,119.8743321,507.1104591
FIN,Decile 5,266288.2907,540846.5251,19366.87992,15344.16055,9835.371084,84.07219619,46.98703071,780.4482171,77.24955078,916.4149268,4984.887723,319.0661535,71.01847787,865.8137959,105.8358644,2476.293301,84.82355541,512.6990738,118.0831475,360.8911579,49.98893313,154.9102542,167.164682,82.39097834,75.18821224,61.59787387,3885.933288,0,15755.03057,2030.056537,157.3139514,269.1429725,139.9997496,0,384.0406927,93.19180359,1182.511992,2506.881213,224.5638927,769.2959315,447.2639764,447.2639764,4.926551129,0.467746022,4.458805107,60.65211237,60.65211237,79.26928238,0,79.26928238,29.94139044,29.94139044,197.9259441,45.452553,112.4308889,52.87545679,108.688697,132.3273233,323.991359,203.9683069,39.96200591,776.8783578,82.35202568,510.6937266,124.7740501,378.4541832,0,7.465416737,370.5919009,120.9498488,55.15678377,55.15678377,0,99.27945699,81.55675129,17.7227057,70.28528661,6.737944304,63.54734231,27.44688638,21.61185542,5.835030959,16.42936134,16.42936134,1.380208729,0,1.380208729,0,15.47849904,71.52098549,355.6939256,154.4986337,55.60777037,389.739831,213.6560613,205.5288272,162.0767997,0,2.217650411,0,5.825770585,8.117981464,504.7335766,158.1918122,314.5124488,0,46.2229394,136.4395342,508.4038584,126.7224898,591.7082585
FIN,Decile 6,273771.9193,540630.7589,22135.94114,17171.4769,11496.85526,120.4592554,65.4623616,707.6030469,176.4576381,724.0852289,6013.249094,359.9910382,80.76592657,1024.276172,100.0957905,2787.570992,176.0017728,465.6974194,56.84439823,293.6138935,49.13451587,283.6239208,194.6402929,62.18367031,87.53125302,89.03118904,4787.901803,0,16748.78359,1989.879814,156.2372188,245.256172,128.3294946,0,460.8861522,79.62490579,979.8151711,2948.724763,292.3122237,794.0345204,513.2414207,513.2414207,3.570128823,0.340130209,3.229998614,57.99132243,57.99132243,92.37237567,0,92.37237567,32.29027384,32.29027384,242.8605366,73.38251951,127.9775997,62.10473675,100.9860112,154.3033672,351.2333088,218.1231843,59.50134335,790.5329767,103.6764763,542.0853843,149.2901505,378.2075737,0,14.58765845,285.1506512,134.1106528,62.91652262,62.91652262,0,87.58721427,68.45402859,19.13318567,65.82158124,2.011509612,63.81007162,22.78244724,15.00478913,7.777658111,13.01056372,13.01056372,1.74583349,0,1.74583349,0,11.28047061,57.78386386,382.4332206,193.0843274,83.37284029,438.5920267,255.5419973,231.6598069,122.6975925,0,3.115242546,0,5.74418792,16.470097,554.4408159,151.9702402,344.1996344,0,66.95071543,180.4896368,555.609583,145.9517198,672.9188824
FIN,Decile 7,288238.0818,540511.3931,25535.65869,19366.8487,15043.04578,129.7543092,68.65970818,917.5068339,170.7779715,741.9022046,5937.298051,537.1449757,123.6454508,667.1634411,111.1655872,2972.878022,187.5453241,359.8618827,57.75355967,134.7426958,47.33177012,386.1292246,179.1435562,43.98422808,88.66030394,125.2360898,5954.913594,0,18108.87675,2166.7069,176.9835205,282.2041468,145.2614253,0,434.899631,99.53113391,1164.054123,2875.193614,233.4911907,893.9432559,498.5454992,498.5454992,6.668082962,0.176197026,6.491885936,48.98426868,48.98426868,86.31852612,0,86.31852612,39.42015671,39.42015671,234.9236988,68.02535134,130.0647522,53.79542092,115.7361692,160.8719289,402.4325575,214.5615173,59.23174964,874.4460786,131.2185196,660.0487968,215.8377588,433.8808786,0,10.32997387,422.0017818,167.0535242,82.86556303,82.86556303,0,95.381014,71.84879078,23.53222322,57.98722479,4.924628424,53.06259637,26.35286882,22.57236716,3.780501661,13.3842964,13.3842964,2.036061762,0,2.036061762,0,14.69073235,71.23297085,413.4039397,183.2121667,98.79608991,453.8290104,322.5561423,250.1737903,155.5383511,0,6.282412302,0,3.623713919,17.04788296,643.1775103,183.7276574,389.3614295,0,90.77088801,149.6795135,610.5457297,149.3689609,777.2204661
FIN,Decile 8,298027.4593,540394.0368,29930.67845,22228.88076,18593.46094,178.5269192,104.4038588,1201.020734,329.1063231,761.6175284,6090.83095,446.9261165,179.0150728,961.6167734,134.3772715,3324.346508,284.9315605,252.4091895,16.17790351,57.19661308,41.20848001,440.1427744,231.4652787,36.23635757,102.1708887,150.4983866,7449.128418,0,20678.69169,2367.837776,197.5305363,353.7869235,178.6994489,0,509.0939237,81.54161921,1055.954212,3405.229399,280.3069659,1049.129827,546.2092838,546.2092838,11.01674143,2.510209972,8.50653146,70.08969982,70.08969982,93.32390472,0,93.32390472,40.77416706,40.77416706,315.2426892,67.58820842,158.8099258,72.74176844,130.0014194,194.057858,403.3363643,286.9856449,37.1141555,1003.999189,152.1634788,712.4038064,216.7425734,483.7968429,0,11.86431679,567.2687937,164.0189813,70.27848907,70.27848907,0,128.8452574,96.1119745,32.73328292,199.2252565,10.87491761,188.3503389,36.37711911,29.75239911,6.624719995,37.57700618,37.57700618,1.530336793,0,1.530336793,0,19.16641287,71.99542689,448.2041884,213.3177623,90.8736154,546.2431121,311.8230421,275.8578906,215.6199147,0,2.880015561,0,4.634881326,23.82923796,775.1352997,284.5990597,422.7390346,0,87.80315633,106.0155604,718.9860584,161.7151599,917.1471973
FIN,Decile 9,305885.3033,540516.4686,37297.34,26565.96307,26051.78597,319.8443877,218.305558,1659.885964,509.5936218,712.9233676,5461.215827,243.8594568,158.2154169,761.4353318,109.5924963,3751.546925,398.2017349,169.2746572,37.93854427,34.06813776,46.293677,714.6350965,277.7176498,10.11513741,118.6152514,211.5441798,10401.21749,0,23707.62672,2491.193155,215.8400355,372.7825008,157.6435048,0,555.2600355,135.6670578,1078.723762,3815.366856,371.0574285,1092.668682,583.6647173,583.6647173,9.722777902,0.954641403,8.768136499,91.27229422,91.27229422,108.5144959,0,108.5144959,51.5927337,51.5927337,337.1143689,96.84252156,175.1910795,103.1646905,170.3561997,207.1508891,463.1671495,311.5959538,53.70654584,1466.884209,184.3354905,826.808359,262.075632,546.4113358,0,18.32160099,546.6925005,239.092518,111.1226537,111.1226537,0,169.3672313,119.0257285,50.34150279,279.6885989,20.41040049,259.2781984,42.70591734,38.07569685,4.63022049,34.80291997,34.80291997,1.799171211,0,1.799171211,0,18.32853119,85.83679946,464.7494405,230.1756478,146.1774381,604.3061391,465.0732864,316.5409133,291.7708075,0,5.199979582,0,5.683059147,23.27410138,978.5876938,375.3338149,488.2783115,0,102.2231324,80.39165619,780.2365645,207.585936,1085.295851
FIN,Decile 10,322008.2385,540465.0201,62192.62379,41618.14081,40458.34466,1038.692786,717.1922804,3248.254351,1360.875201,441.5101849,6801.69396,481.4841442,116.9085407,759.459973,48.48174499,5323.643106,1386.045797,128.0438037,8.765574662,5.688812343,17.81024143,6191.623546,361.1099107,20.44097989,179.5264407,347.0588271,20047.89772,0,33360.50206,2867.038785,228.2396048,489.525036,103.0881831,0,886.108217,195.7986755,797.3650401,5232.817582,513.8021439,1536.912462,738.9041324,738.9041324,7.696439743,0.280381846,7.416057897,72.44397844,72.44397844,125.3042797,0,125.3042797,96.13998469,96.13998469,598.6168959,121.9100421,250.4474441,107.9590396,230.9440055,364.2167382,535.4477098,523.0850042,93.57576091,3262.258397,218.1606583,936.8385636,336.8278526,591.8868794,0,8.124432865,1138.982557,546.8566775,168.1083626,168.1083626,0,210.6865363,127.8100066,82.87652965,696.5434526,34.59550826,661.9479443,60.18653949,49.74893258,10.43760691,27.56863997,27.56863997,2.020138757,0,2.020138757,0,18.76194759,85.10421162,534.0582797,303.0968039,449.0526422,755.7823859,599.6587115,432.3791182,367.5162541,0,11.01414517,0,6.222455574,41.8823234,1411.087588,813.826285,615.8383518,0,123.4972852,96.32469358,977.3731902,271.2980855,1461.11409
FRA,Decile 1,1693397.895,6167431.206,6487.175365,5321.607802,3116.172421,22.92387095,0,533.9253257,4.243735575,461.0421904,290.5764112,15.57905722,1.436171614,58.6947616,29.99716786,755.9152641,114.9051209,980.4638904,556.4905202,604.3123929,118.2036777,135.0328749,125.4462724,11.91262726,1.758955616,57.37896123,1106.516168,18.08130927,6508.858098,1013.065555,97.74981166,50.71256758,114.3637735,0,269.2724435,103.7644367,590.0821628,639.9374707,6.309786693,210.4632476,216.6911064,0,62.07954359,41.8893195,20.19022409,12.37268657,0,9.709273419,9.709273419,0,0,0,74.58569077,4.113668903,47.91355206,13.33665161,24.93455063,76.44103636,52.12825693,39.69398433,3.746850637,266.5485635,28.75135467,313.450571,313.450571,0,0,0,93.20155407,19.60089507,18.44942629,18.44942629,0,28.68875594,28.68875594,0,44.39844792,44.39844792,0,2.878097719,2.878097719,0,15.66927088,0,5.195762197,5.195762197,0,0,4.707050303,31.52519667,221.8987313,55.11986401,1.401578148,170.0317766,144.1147398,44.27250461,0,8.107834715,10.86485803,0,12.64915291,6.969081835,269.7944269,53.37150322,260.3688213,0,26.0616237,34.63819705,444.7982086,41.29473168,62.50028548
FRA,Decile 2,1900257.18,6192386.956,9835.039791,8292.45219,6573.068625,87.19311044,0,530.1658859,0,566.4514767,904.2594523,2.083307135,4.862463783,131.3478309,44.29161862,969.1622809,67.52971846,780.1947152,297.4650345,394.111416,132.4058955,125.0869717,179.5176323,6.426162958,0,80.65475806,1462.059596,30.68767249,8069.052165,1265.324275,118.1740222,81.20099894,116.3942599,0,320.2877599,96.60516343,619.6775135,1032.195082,21.1220419,229.73909,255.3203091,0,64.6892793,45.7832308,18.9060485,20.26672734,0,14.29489894,14.29489894,0,0.225406326,0,81.90112946,13.74473707,57.49656849,14.90253998,40.26981775,88.41635344,64.58944416,50.32379383,9.711241939,282.6214274,33.36449381,375.1028632,375.1028632,0,0,0,125.8354448,20.35908804,28.36707737,28.36707737,0,31.87890218,31.87890218,0,26.15463806,26.15463806,0,2.014197717,2.014197717,0,26.81400995,0,1.867386399,1.867386399,0,0,4.433664537,31.60607539,247.3558195,68.29029543,2.826142606,147.9939447,205.7429379,64.97877107,0,9.767543035,9.228207955,0,30.69688299,12.64359501,338.3491918,58.56129509,325.7049216,0,37.60618769,42.67953213,623.5421163,50.61795165,63.58954712
