# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
18,22008,Gross Domestic Product,6110,Value US$,million USD,Bhutan,61.775644,66.32873,70.098481,78.853743,92.846971,86.769539,88.409074,97.826681,94.030714,105.315824,128.593292,144.715922,152.191512,170.819919,167.818612,172.20323,203.764374,245.288277,264.62198,254.214325,273.600042,233.143033,234.703243,220.857694,259.552943,289.135174,305.64064,356.322548,360.373467,401.809192,439.14255,476.396897,537.046607,621.982253,702.736807,796.938571,874.989734,1168.307576,1227.809259,1234.015533,1547.981484,1777.10067,1781.277015,1756.207129,1907.086375,2041.310839,2241.019331,2591.357992,2583.335718,2735.698018,2457.604338,2768.00402,2898.482939,3019.008637
18,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Bhutan,102.292351,105.03082,106.252598,107.811419,113.372618,109.623021,119.43938,128.876565,138.060969,144.675425,151.921835,169.319056,173.168089,187.20997,198.890038,210.31457,240.178287,315.487227,334.635926,360.041639,400.988331,403.956709,418.777269,427.207722,452.319568,482.982181,513.919103,544.103297,577.459363,623.320835,677.781415,733.385069,812.061452,874.381987,925.950602,991.904135,1033.742156,1223.546042,1282.271169,1368.814597,1532.317789,1739.317085,1739.317085,1776.213782,1878.802392,2041.310839,2248.756294,2397.661945,2481.624993,2624.446197,2356.269855,2460.449202,2588.733771,2709.860624
19,22008,Gross Domestic Product,6110,Value US$,million USD,Bolivia (Plurinational State of),1010.10101,1094.276094,1278.676194,1299.350325,2148.925537,2398.8006,2748.625687,2762.917257,3017.959618,3272.704506,3183.437442,3623.681669,3520.296837,3365.337062,3362.892398,3404.130919,3498.309189,3786.303712,4597.612362,4715.972853,4867.582598,5343.261954,5643.869242,5734.699036,5981.2233,6715.162206,7396.948398,7925.736316,8497.494131,8285.063968,8397.855942,8141.517335,7905.48515,8082.399992,8773.156956,9549.12231,11451.84538,13120.10775,16674.27697,17339.99219,19649.72466,23963.16297,27084.49748,30659.33888,32996.18801,33000.19825,33941.1262,37508.64217,40287.64793,40895.32284,36629.84381,40406.1117,44008.28288,
19,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Bolivia (Plurinational State of),8040.84043,8447.975233,9121.066411,9644.539144,9928.046913,10653.88818,11145.51904,11699.58683,11939.74361,11955.66455,11833.37198,11865.98669,11398.61657,10937.87065,10915.9221,10732.92869,10456.67554,10714.27413,11026.00572,11443.90577,11974.42092,12605.05697,12812.59903,13359.60684,13983.13512,14637.30479,15275.68774,16032.47719,16838.80733,16910.68974,17334.77787,17626.6607,18064.78295,18554.5806,19328.91809,20183.53328,21151.73913,22117.18583,23477.06052,24265.1853,25266.54222,26581.4364,27943.01088,29842.02104,31471.56539,33000.19825,34407.30058,35850.75782,37364.95886,38193.23006,34855.94975,36986.12677,38319.72829,39009.4834
20,22008,Gross Domestic Product,6110,Value US$,million USD,Botswana,66.797331,88.112318,114.693404,169.433503,235.512893,274.091111,296.96313,382.830782,455.912766,594.573127,852.423393,974.347887,853.465104,926.393354,969.84262,837.591558,1119.259574,1541.996035,1787.99838,3020.185206,3721.284135,3867.409908,4069.182434,4082.61365,4259.258811,4730.599691,4847.757704,5020.265168,4790.481509,5484.26305,5788.311645,5489.649947,5415.178142,7446.280137,8841.053979,9759.466367,9908.505883,10567.24393,10730.82439,10118.46355,12637.28107,15110.63709,13946.49222,14271.73571,15470.0881,13530.73035,15082.64097,16105.15335,17031.94371,16696.00466,14930.02723,18737.06631,20352.32216,19989.32186
20,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Botswana,431.428186,542.827721,685.927644,832.052073,905.254311,981.714356,1086.241182,1201.348833,1341.459649,1533.106241,1720.430478,1922.450724,2084.638801,2332.675508,2650.135894,2894.714716,3107.108615,3362.659571,3773.682328,5029.293348,5387.716364,5787.700491,5961.392683,6075.619367,6296.1602,6738.806093,7131.665016,7704.091604,7759.714618,8509.864911,8679.015144,8700.76526,9188.687776,9571.907471,9788.112779,10189.56799,10993.75756,11630.57462,12008.81487,10310.25376,11353.88597,12130.32215,12109.59013,13454.09246,14220.56844,13530.73035,14505.18819,15101.80278,15734.53518,16211.73333,14797.01562,16552.90463,17510.05139,18164.75221
21,22008,Gross Domestic Product,6110,Value US$,million USD,Brazil,35379.86576,39519.78651,50865.27788,72012.17756,92323.57574,108563.2313,128345.4347,149375.8901,169602.6122,186976.0593,176173.6724,224381.5251,245733.8123,173009.2352,175885.2591,188347.1471,226408.1112,248287.2038,277346.0606,377262.5085,408823.1376,380373.4149,364362.7513,408861.8974,583242.2327,781735.8664,853644.1451,885685.1436,857857.0348,596883.5235,655448.1495,559983.505,509795.1833,558233.5954,669289.2491,891634.0306,1107626.711,1397114.279,1695855.343,1666996.117,2208838.109,2616156.607,2465228.294,2472819.362,2456043.766,1802212,1795693.266,2063514.689,1916933.708,1881458.565,1476107.292,1649622.886,1920095.477,2136919.784
21,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Brazil,346859.226,386193.0622,432304.5138,492697.4544,532852.2969,560400.7607,617897.8787,648360.2442,680583.7483,726591.2097,793655.5783,759925.2162,766232.5955,743781.9805,783946.2074,845478.1453,908804.4583,940885.2557,940320.7246,970034.8595,927838.3431,937395.078,928617.9705,973527.732,1030501.583,1074025.782,1097122.996,1134153.689,1134554.626,1137437.135,1186417.421,1202907.259,1239638.417,1253780.976,1325998.819,1368459.206,1422677.196,1509031.861,1585904.608,1583909.608,1703150.041,1770840.429,1804861.39,1859094.274,1868463.287,1802212,1743173.032,1766232.929,1797736.638,1819683.008,1760056.385,1847862.871,1901460.844,1918878.225
22,22008,Gross Domestic Product,6110,Value US$,million USD,Aruba,197.623955,208.158924,219.255492,230.943598,243.254775,256.222239,269.880974,284.267831,299.421624,315.383239,332.195737,349.90448,368.557242,388.204349,408.898807,430.696447,453.656081,545.558022,667.313461,777.947008,855.800245,975.799596,1072.384439,1211.700758,1393.884833,1383.932694,1445.987206,1605.221425,1745.136786,1805.323808,1873.452514,1896.456983,1961.843575,2044.111732,2254.830726,2360.01676,2469.782123,2677.642458,2843.022346,2553.793296,2453.597765,2637.860335,2615.206704,2727.849162,2790.849162,2962.905028,2983.636872,3092.430168,3276.184358,3395.793296,2558.906304,3103.184102,3544.707788,3686.994955
22,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Aruba,270.576673,295.167976,321.994258,351.258636,383.182705,418.008186,455.998774,497.442126,542.652052,591.97087,645.772019,704.462875,768.487836,838.331695,914.523296,997.639556,1088.309818,1263.292965,1498.880032,1680.69179,1747.270743,1886.403685,1997.368608,2143.330159,2319.166883,2377.302774,2406.902236,2594.987967,2767.986001,2799.941553,2926.332651,2879.510237,2883.043803,2898.159544,3118.043437,3156.377956,3187.977575,3294.52842,3254.321895,2937.136336,2853.683591,2886.236646,2839.04746,3029.564102,2981.498416,2962.905028,3013.855857,3226.28849,3303.129974,3227.064281,2453.130996,3131.16063,3458.627345,3512.236069
23,22008,Gross Domestic Product,6110,Value US$,million USD,Belize,27.917782,35.385285,46.000141,74.809672,99.801545,115.631825,91.148264,117.15747,133.767698,156.357607,215.600751,213.607523,198.492217,209.288864,233.539796,231.657304,252.364721,322.035746,385.750267,467.890526,545.686366,594.975697,693.625168,750.018766,769.64951,816.49162,848.205277,870.861115,926.550756,996.906469,1134.756761,1168.127974,1240.05954,1303.381861,1394.273991,1468.145956,1584.207353,1699.214299,1731.921564,1681.473349,1739.070296,1818.831938,1899.50325,2021.757434,2125.125607,2194.709309,2240.593543,2266.664817,2292.787336,2386.792476,2047.72781,2424.57518,2830.507576,3034.40007
23,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Belize,259.185432,276.648281,289.515643,287.677448,314.424318,316.50463,314.424318,327.500566,353.355874,367.026497,383.074618,388.110255,387.011571,378.679881,386.187557,390.12451,408.069688,477.433632,548.329979,651.807841,750.86716,839.309584,946.205904,1004.282944,1004.082219,1011.427666,1022.60704,1065.910527,1107.406655,1211.759703,1360.086532,1428.003314,1505.102242,1650.573765,1729.48218,1767.862663,1847.618999,1908.535444,1879.170833,1870.701556,1893.897374,1888.250122,1957.390277,2044.252286,2126.155833,2194.709309,2194.467136,2154.673434,2177.418128,2269.658667,1957.99615,2307.742191,2509.307581,2583.583086
25,22008,Gross Domestic Product,6110,Value US$,million USD,Solomon Islands,32.032005,34.595543,37.740356,50.560001,72.91371,64.801885,72.102165,81.502153,98.207728,130.14393,143.52385,161.578312,163.216234,123.110859,174.057757,159.984693,144.989951,146.159446,176.229082,167.622979,208.123801,220.388618,260.612684,282.708717,319.776789,376.576787,429.993206,449.756608,407.606706,446.398122,410.144956,419.053475,354.150567,417.666652,468.000126,552.88136,617.257425,695.291213,776.335559,805.557327,898.128508,1063.898221,1185.217665,1285.905941,1335.576696,1307.908823,1379.4863,1469.790453,1615.473275,1619.150505,1536.143444,1580.287574,1597.24939,1669.828706
25,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Solomon Islands,178.763629,187.930994,192.514677,210.052246,252.700425,230.778464,262.266372,292.957117,321.256376,391.008071,366.296042,390.807287,386.493308,358.844624,384.532408,395.317356,392.376006,401.592234,423.16213,452.183444,482.577387,494.887196,551.122902,560.455073,605.739416,688.035427,721.947496,732.665587,780.768329,793.772693,703.201403,668.332643,671.150768,733.65344,790.024739,848.163287,883.254025,915.402132,972.394215,1000.251979,1097.358154,1178.894481,1206.719553,1271.231585,1286.352316,1307.908823,1380.562415,1423.021091,1462.095147,1487.670884,1437.368871,1429.244436,1371.062279,1405.4211
26,22008,Gross Domestic Product,6110,Value US$,million USD,Brunei Darussalam,224.919922,248.088785,340.14857,543.960286,1348.411999,1467.369244,1787.309388,2176.266686,2438.644065,3521.564851,6190.49161,5483.907877,5355.761849,4828.789013,4750.818244,4425.493575,2698.456869,3099.730602,2949.412947,3308.238383,3900.702409,4101.104064,4636.736503,4549.431934,4529.03921,5245.421237,5668.184453,5758.127022,4487.538132,5096.498703,6649.709092,6206.200903,6474.732994,7265.920303,8722.767582,10561.29251,12709.85452,13570.65403,15948.70209,11892.30748,13707.11627,18524.79077,19048.44309,18094.15288,17097.79571,12930.29831,11400.26707,12128.16661,13566.91277,13469.24015,12005.79593,14006.497,16681.53165,15452.4248
26,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Brunei Darussalam,4971.993958,5468.865861,6023.720815,6600.396362,7362.136242,7388.588378,8877.787408,9846.667274,10516.13146,12886.69318,11985.06928,9608.879448,9988.495753,10038.58597,10099.0882,9948.536142,8807.125814,8834.398048,8802.391885,8996.696308,9094.708179,9380.822329,9827.216286,9857.147444,10167.19383,10622.55265,10928.30353,10767.27681,10706.94672,11033.82615,11348.60381,11660.11989,12111.58269,12463.21958,12526.06365,12574.6568,13127.60078,13147.57334,12893.09002,12665.37133,12994.55427,13481.1232,13604.22409,13315.16383,12981.23454,12930.29831,12609.89616,12777.44719,12784.13887,13278.73728,13429.26152,13215.63386,13000.43953,13424.64387
27,22008,Gross Domestic Product,6110,Value US$,million USD,Bulgaria,9000.000008,8897.435905,10407.40741,12408.51065,13494.84538,11908.33333,12625,12908.33333,13981.71642,9397.60364,10831.60274,12437.49261,13514.2149,14525.27425,15560.44445,16483.29524,17522.77147,19043.22945,21872.70655,21982.39627,20726.0274,8402.104592,9475.815848,11930.90723,10691.8906,18991.87395,12294.76864,11316.15182,15031.03061,13637.0765,13245.99969,14183.44935,16403.03807,21144.95571,26157.74666,29868.62612,34380.52076,44431.26553,54480.66112,52023.83844,50689.0635,57681.26796,54297.03361,55819.25939,57080.89225,50765.92609,53929.38515,59167.65504,66332.42978,68883.30273,70203.3793,84037.67139,90213.02141,103873.8862
27,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Bulgaria,15473.18887,16540.30534,17807.50615,19261.45235,20715.39854,22542.8355,24010.12065,25517.42267,26944.69096,28732.11105,30372.80263,31861.11912,32604.93784,33723.38695,34868.78278,35804.4659,37310.97533,39569.97349,43900.78524,42456.50118,38585.58186,35326.89243,32764.92416,32279.8913,32866.78075,33809.17026,35569.08864,30548.34505,31705.84901,29043.81093,30376.10519,31537.63319,33389.48084,35138.12061,37425.7538,40066.65155,42792.22399,45639.8209,48437.3158,46816.08479,47544.20766,48537.97325,48901.43958,48636.02358,49097.76695,50765.92609,52302.42575,53738.60803,55186.80571,57413.68171,55136.59034,59361.02925,61691.79324,62562.88137
28,22008,Gross Domestic Product,6110,Value US$,million USD,Myanmar,2692.443372,2757.344819,2553.790983,3320.928825,3979.030641,3680.146766,4089.484414,4190.695527,4677.692288,5365.087985,5905.225823,5938.674078,6072.235506,6258.892315,6454.963736,6606.52401,5405.909143,5249.341505,4164.899897,5307.276301,5537.669054,5711.273279,6012.638339,6949.652463,7719.484635,8297.203407,8618.175195,9043.065555,5925.85536,6575.623036,7275.325971,7633.917594,10369.13364,9924.908039,10253.84922,11930.82861,13851.58192,18232.5253,25864.44415,32934.81258,41444.92305,57888.47766,61013.74826,62139.52638,66299.76343,62543.49088,63535.36438,64500.9944,69256.6622,71802.23633,79969.7391,71683.01909,65211.85002,
28,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Myanmar,4197.372644,4333.130795,4352.342523,4416.925121,4550.303314,4736.282626,4997.393595,5259.500628,5586.636388,5850.024074,6312.482195,6710.196178,7074.043998,7381.969958,7746.102367,7966.943907,7882.705381,7566.953206,6707.919461,6955.797014,7151.736962,7105.20656,7791.636705,8262.20563,8880.049678,9497.039958,10108.90763,10680.22127,11209.27336,12436.14286,14145.60642,15750.29681,17644.35169,20087.03486,22811.77347,25907.09635,29294.6514,32807.50169,36172.0105,39988.16029,44050.0003,46513.04831,49923.69685,54130.26806,58455.77209,62543.49088,65129.09999,68569.95467,71467.78896,74970.28656,73900.06773,75589.82845,78243.49611,80264.52562
29,22008,Gross Domestic Product,6110,Value US$,million USD,Burundi,245.436571,252.516571,246.354286,305.491647,346.375873,414.873651,457.333333,543.241111,613.618889,792.834444,951.188889,993.144444,1045.488889,1106.980581,1006.196963,1171.150233,1233.604831,1162.071426,1089.119983,1131.605042,1148.319883,1167.401158,1086.803177,974.857896,1068.821056,1000.430418,868.960847,972.854234,893.694807,808.149939,709.113237,662.345748,628.101556,595.481332,679.885548,1117.109382,1273.375078,1356.198462,1611.8367,1775.497472,2032.137629,2235.809707,2327.40167,2451.62528,2705.829235,2810.53164,2930.086948,3297.826848,3317.319375,3368.533752,3451.371638,3742.399565,4032.818068,
29,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Burundi,1033.921424,1067.503254,1003.653796,1072.922212,1067.236233,1067.456133,1178.44267,1285.078333,1347.671221,1369.614073,1344.639746,1491.375697,1484.951483,1531.11472,1529.591129,1708.338198,1773.58559,1846.199623,1936.524367,1965.250336,2034.030603,2142.515624,2181.203531,2027.897735,1965.345666,1827.35615,1670.062402,1676.401816,1751.664492,1734.155632,1718.537475,1754.635596,1833.584347,1811.57911,1887.467281,1904.643234,2007.769898,2076.361166,2178.110972,2260.601879,2375.713336,2471.585368,2580.914661,2707.350874,2822.02183,2810.53164,2900.467481,3011.624748,3171.441258,3312.88929,3323.727635,3426.763192,3490.124044,3606.554582
32,22008,Gross Domestic Product,6110,Value US$,million USD,Cameroon,1315.837125,1475.313816,1903.180995,2584.984398,2760.91956,3626.171759,3951.066932,4621.515678,6083.58216,8095.575303,10089.59334,9469.026882,9500.798884,9913.433581,9765.380114,9597.106419,11734.30995,12790.63765,12502.89893,11989.45503,13872.50814,13867.75185,14707.0438,16181.81472,8902.446276,10864.7725,11093.53887,10789.45845,11298.14503,11561.58519,10540.33567,10943.90996,12358.90575,15934.51412,18792.47432,19502.09293,20891.93811,23896.64355,27603.41539,27820.99456,27480.68953,30590.82662,30156.7872,33719.03501,36338.14685,32185.86256,33814.33704,36098.54706,39973.84206,39670.97644,40773.24121,45338.28539,44341.64651,49852.45338
32,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cameroon,5979.148357,6150.332452,6332.86577,6637.403222,6869.1165,7131.09437,6739.230866,7665.192528,9351.765217,9916.155356,11099.95148,11909.2352,12796.27236,13871.53763,14987.62347,15340.10573,14533.73776,13719.27048,13201.56216,13303.74857,12989.3799,13006.40646,13120.06484,13219.98036,13468.09417,13857.861,14441.97984,15095.81358,15809.17152,16522.37135,17155.57764,17897.42963,18698.70236,19718.37134,21108.29228,21578.64206,22400.6984,23370.10856,24035.61398,24655.55298,25370.32356,26227.64039,27440.92546,28811.74489,30459.7243,32185.86256,33645.74691,34837.20221,36215.1927,37473.69237,37571.10701,38942.42119,40321.3637,42064.05304
33,22008,Gross Domestic Product,6110,Value US$,million USD,Canada,89228.31051,100781.1843,114779.4465,133068.9111,161861.5591,175041.5783,208926.7515,214000.6584,220960.3964,245489.8949,276036.948,307244.5073,314639.3063,341861.6542,356727.5817,366190.4821,379006.8371,433136.9604,509376.5785,567215.9855,596088.3632,612518.8019,594375.0646,579065.1571,579928.0678,605943.0613,630622.6401,655001.5046,634021.8443,678404.4674,744773.7878,739005.6459,760644.9085,895575.1097,1026680.493,1173158.125,1319333.899,1468822.478,1552932.411,1374624.473,1617266.735,1792832.718,1828685.326,1847206.58,1803534.114,1556128.743,1528244.723,1649518.967,1725383.944,1743645.481,1647598.402,2001486.745,2137939.22,2101647.889
33,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Canada,458105.0814,476293.0019,502535.2398,536887.2536,554498.8897,562601.4318,595674.689,616154.8871,638851.007,662559.8442,676841.5693,700355.9005,678033.7224,695671.6811,736775.1436,771679.1285,788231.4301,820335.7741,856513.4921,876358.7324,877801.8546,859490.1576,867227.8,890303.488,930317.8774,955380.4203,970849.677,1012402.432,1051847.168,1106153.129,1163425.708,1184250.712,1219991.997,1241970.374,1280309.761,1321333.452,1356141.389,1384238.266,1398140.022,1357231.065,1399168.412,1443187.656,1468601.636,1502807.167,1545938.275,1556128.743,1571711.729,1619489.883,1664463.774,1695892.571,1609836.919,1690518.739,1748638.465,1774046.182
35,22008,Gross Domestic Product,6110,Value US$,million USD,Cabo Verde,72.940654,82.283945,93.068364,114.858297,115.073502,133.965392,125.01207,117.274894,134.990619,144.731713,161.773669,158.625012,159.961097,157.522539,150.187553,156.68731,216.904365,268.566664,301.777902,305.20091,350.332099,365.188372,407.654368,411.174923,465.19218,557.953517,574.164877,561.064843,597.834851,678.758984,613.244426,648.262499,723.868303,960.622353,1104.411246,1175.781114,1356.842453,1650.596963,1961.116517,1867.696364,1825.187217,2045.620117,1924.149183,2029.439502,2039.979724,1749.149417,1849.792963,1996.741545,2205.099509,2266.752198,1878.277311,2091.741774,2314.816792,
35,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cabo Verde,258.84307,272.730425,279.038945,283.517347,290.213421,241.144767,246.161439,233.910424,256.517746,264.720974,278.651391,302.197404,310.735211,340.322539,353.195075,383.718587,394.738258,411.745608,436.437472,461.309747,464.483997,471.017784,485.353108,520.8501,556.932208,598.64605,638.736197,687.525058,745.370528,833.785101,894.366326,961.047221,1024.384192,1085.679915,1146.211361,1236.122117,1378.400039,1516.224559,1622.951778,1598.549289,1627.905355,1691.796053,1710.129176,1720.93953,1732.928745,1749.149417,1824.025516,1907.04266,1977.736056,2128.757596,1717.84729,1834.8529,2159.882068,2254.916879
36,22008,Gross Domestic Product,6110,Value US$,million USD,Cayman Islands,31.0742,38.910364,51.744186,67.51909,78.840251,94.054286,112.204186,133.856554,159.687236,190.502512,227.26425,271.120188,323.438924,450.848794,506.945188,548.498072,602.516822,704.321389,860.144704,984.804539,1225.8145,1279.833443,1356.706556,1457.472663,1582.339529,1708.868518,1854.096371,2019.267258,2649.421439,2872.465194,3002.113692,3079.79921,3212.037225,3330.982385,3508.795906,4009.78118,4227.6459,4466.342797,4586.007446,4281.658858,4156.786008,4186.073149,4291.00501,4405.796039,4562.85356,4708.167713,4909.322117,5166.281305,5530.178561,5941.896666,5647.225069,6028.373642,6281.102622,6607.02428
36,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Cayman Islands,349.140929,360.217622,389.424456,445.297839,489.383271,537.833264,591.079905,649.598076,713.90968,784.588262,862.26417,947.630168,1041.447581,1178.008972,1265.629475,1309.439726,1411.663645,1543.094398,1762.145653,1917.915434,2171.041329,2200.248163,2267.910662,2376.462729,2502.538896,2622.773696,2753.717669,2905.106425,3784.71891,3912.831187,3951.136574,3973.130099,4041.676581,4122.502782,4159.525213,4429.678999,4633.485654,4672.025008,4762.941572,4419.9868,4299.95608,4350.225241,4403.722295,4460.06048,4578.454034,4708.167713,4860.711003,5015.477902,5229.501758,5434.270006,5156.680078,5364.425384,5471.266767,5661.45624
37,22008,Gross Domestic Product,6110,Value US$,million USD,Central African Republic,275.964335,293.978407,336.10432,395.73916,410.646883,552.580918,658.369594,740.303346,891.021198,1022.630357,1163.137395,1039.128922,977.084224,860.005797,823.717699,904.883303,1174.214101,1256.585294,1323.450843,1291.048294,1507.401272,1441.132986,1477.274511,1337.975404,890.574792,1167.020504,1054.441273,981.149098,1012.116,1045.74277,956.832095,974.96739,1037.278713,1192.51345,1328.871606,1412.805702,1537.502785,1754.928634,2033.153896,2059.094237,2140.502353,2434.792255,2510.270091,1691.064342,1892.292182,1694.542946,1825.018853,2072.349974,2220.978586,2220.623135,2324.667524,2517.194126,2395.66134,2691.349313
37,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Central African Republic,1426.986572,1383.665673,1356.381219,1417.795343,1375.502833,1400.537685,1462.723101,1580.345127,1599.455032,1560.027325,1490.159944,1513.22538,1540.405395,1446.484041,1550.99558,1602.746058,1660.091734,1578.233395,1611.128015,1651.009792,1625.500203,1644.678582,1622.791409,1617.137825,1700.847795,1788.493054,1653.494747,1754.701694,1834.586913,1943.526525,1980.878902,1993.367815,1981.208589,1841.499914,1892.475719,1937.549826,2029.660208,2111.479769,2166.651878,2227.580399,2330.735602,2428.500995,2551.231638,1622.788004,1624.103607,1694.542946,1775.039105,1855.400064,1925.709403,1982.908416,2001.931917,2021.609375,2031.155945,2082.219205
38,22008,Gross Domestic Product,6110,Value US$,million USD,Sri Lanka,2815.130072,2881.31251,3218.597319,3502.373692,4358.964299,4509.822194,4290.637978,4854.356293,3326.572048,4062.258962,4890.608252,5196.966965,5544.973228,5994.836427,6853.904411,6872.669829,7282.870926,7588.153682,8138.939271,8148.459901,9389.55099,10574.57868,11386.333,12236.61488,13868.48946,15293.04242,16514.98183,17872.6709,18568.15387,18442.30634,19131.79646,18364.21105,19572.83156,21609.19601,23646.37486,27931.97194,32580.19723,37517.32586,47530.60637,49435.8509,58636.16085,67753.28414,70447.21716,77000.57821,82528.53557,85140.9528,88012.28356,94376.2377,94493.86852,89014.9804,84440.5357,89322.55666,76187.11374,
38,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Sri Lanka,9468.710564,9517.888469,9819.58387,10165.91579,10567.56262,10926.37313,11340.17124,11805.64298,12828.84616,13607.22357,14445.49819,15246.90984,16037.56127,16799.77788,17648.40359,18533.76954,19325.85293,19639.24957,20185.0343,20583.53081,21867.80239,22922.03869,23925.78502,25580.39811,27025.48465,28519.823,29591.39374,31498.1128,32994.78992,34405.06047,36462.18621,35962.87711,37408.64581,39630.82002,41788.74246,44397.09048,48119.30897,51731.46492,55173.83198,57506.08395,62528.60938,67949.51654,73815.04206,76805.84031,81704.5006,85140.9528,89443.66356,95222.3316,97422.043,97207.24348,92711.8815,95968.13097,88459.60616,85761.58817
