# File: OutputsByTech.csv,,,,,,,,,,
# Title: Outputs by tech used for GDP intensity policies,,,,,,,,,,
# Comments: Heavily filtered; could be even more filtered to just the needed sectors,,,,,,,,,,
# Updated August 17th with IAMCOMPACT reference scenario,,,,,,,,,,
# Units: EJ,,,,,,,,,,
# Column types: cccccnnnnnc,,,,,,,,,,
# ----------,,,,,,,,,,
region,sector,subsector,output,technology,1990,2005,2010,2015,2021,Units
Australia_NZ,resid others TradBio_d3,traditional biomass,resid others TradBio_d3,traditional biomass,4.20E-04,3.58E-04,3.36E-04,3.06E-04,2.90E-04,EJ
China,resid others TradBio_d3,traditional biomass,resid others TradBio_d3,traditional biomass,0.0284453,0.0257668,0.0188859,0.0138822,0.0130708,EJ
Russia,resid others TradBio_d3,traditional biomass,resid others TradBio_d3,traditional biomass,7.96E-04,1.56E-04,1.33E-04,1.51E-04,1.50E-04,EJ
Australia_NZ,resid others TradBio_d4,traditional biomass,resid others TradBio_d4,traditional biomass,3.80E-04,3.25E-04,3.09E-04,2.78E-04,2.64E-04,EJ
China,resid others TradBio_d4,traditional biomass,resid others TradBio_d4,traditional biomass,0.0266699,0.0232065,0.0167799,0.0123898,0.0117424,EJ
Russia,resid others TradBio_d4,traditional biomass,resid others TradBio_d4,traditional biomass,7.50E-04,1.42E-04,1.23E-04,1.39E-04,1.38E-04,EJ
Australia_NZ,resid others TradBio_d5,traditional biomass,resid others TradBio_d5,traditional biomass,3.49E-04,2.98E-04,2.84E-04,2.56E-04,2.43E-04,EJ
China,resid others TradBio_d5,traditional biomass,resid others TradBio_d5,traditional biomass,0.0252093,0.0211408,0.0150583,0.0112109,0.0106773,EJ
Russia,resid others TradBio_d5,traditional biomass,resid others TradBio_d5,traditional biomass,7.13E-04,1.31E-04,1.15E-04,1.30E-04,1.27E-04,EJ
Australia_NZ,resid others TradBio_d6,traditional biomass,resid others TradBio_d6,traditional biomass,3.21E-04,2.73E-04,2.60E-04,2.36E-04,2.24E-04,EJ
China,resid others TradBio_d6,traditional biomass,resid others TradBio_d6,traditional biomass,0.0238869,0.0192989,0.0135572,0.0101892,0.00973892,EJ
Russia,resid others TradBio_d6,traditional biomass,resid others TradBio_d6,traditional biomass,6.78E-04,1.20E-04,1.08E-04,1.20E-04,1.18E-04,EJ
Australia_NZ,resid others TradBio_d7,traditional biomass,resid others TradBio_d7,traditional biomass,2.94E-04,2.50E-04,2.36E-04,2.16E-04,2.05E-04,EJ
China,resid others TradBio_d7,traditional biomass,resid others TradBio_d7,traditional biomass,0.0225509,0.0175207,0.012158,0.00922761,0.00883625,EJ
Russia,resid others TradBio_d7,traditional biomass,resid others TradBio_d7,traditional biomass,6.43E-04,1.08E-04,1.01E-04,1.11E-04,1.09E-04,EJ
Australia_NZ,resid others TradBio_d8,traditional biomass,resid others TradBio_d8,traditional biomass,2.65E-04,2.25E-04,2.12E-04,1.95E-04,1.86E-04,EJ
China,resid others TradBio_d8,traditional biomass,resid others TradBio_d8,traditional biomass,0.0210542,0.0157055,0.0108049,0.00825827,0.0079064,EJ
Russia,resid others TradBio_d8,traditional biomass,resid others TradBio_d8,traditional biomass,6.04E-04,9.70E-05,9.30E-05,1.02E-04,9.97E-05,EJ
Australia_NZ,resid others TradBio_d9,traditional biomass,resid others TradBio_d9,traditional biomass,2.34E-04,1.98E-04,1.85E-04,1.72E-04,1.62E-04,EJ
China,resid others TradBio_d9,traditional biomass,resid others TradBio_d9,traditional biomass,0.0188885,0.0135789,0.0092583,0.00713395,0.00680599,EJ
Russia,resid others TradBio_d9,traditional biomass,resid others TradBio_d9,traditional biomass,5.56E-04,8.45E-05,8.38E-05,9.10E-05,8.87E-05,EJ
Australia_NZ,resid others coal_d1,coal,N/A,coal,6.62E-04,1.43E-04,7.56E-05,6.27E-05,4.34E-05,EJ
Australia_NZ,resid others coal_d1,coal,resid others coal_d1,coal,5.01E-04,1.10E-04,5.88E-05,4.92E-05,3.44E-05,EJ
China,resid others coal_d1,coal,N/A,coal,0.209113,0.162783,0.155623,0.154835,0.0941218,EJ
China,resid others coal_d1,coal,resid others coal_d1,coal,0.122003,0.100483,0.0998224,0.103017,0.0652717,EJ
Russia,resid others coal_d1,coal,N/A,coal,0.0608848,0.0197694,0.0102807,0.0130873,0.0121378,EJ
Russia,resid others coal_d1,coal,resid others coal_d1,coal,0.0370121,0.0124965,0.00665848,0.00867858,0.00826823,EJ
Australia_NZ,resid others coal_d10,coal,N/A,coal,3.48E-05,7.69E-06,4.18E-06,3.29E-06,2.29E-06,EJ
Australia_NZ,resid others coal_d10,coal,resid others coal_d10,coal,2.63E-05,5.93E-06,3.25E-06,2.58E-06,1.82E-06,EJ
China,resid others coal_d10,coal,N/A,coal,0.0120054,0.00529472,0.0040629,0.00541831,0.00333124,EJ
China,resid others coal_d10,coal,resid others coal_d10,coal,0.00700429,0.00326834,0.00260609,0.00360499,0.00231015,EJ
Russia,resid others coal_d10,coal,N/A,coal,0.00715777,6.21E-04,6.18E-04,7.95E-04,6.56E-04,EJ
Russia,resid others coal_d10,coal,resid others coal_d10,coal,0.00435123,3.93E-04,4.00E-04,5.27E-04,4.47E-04,EJ
Australia_NZ,resid others coal_d2,coal,N/A,coal,3.47E-04,7.64E-05,4.05E-05,3.47E-05,2.47E-05,EJ
Australia_NZ,resid others coal_d2,coal,resid others coal_d2,coal,2.63E-04,5.90E-05,3.16E-05,2.72E-05,1.95E-05,EJ
China,resid others coal_d2,coal,N/A,coal,0.126348,0.0899172,0.0861328,0.0850372,0.0500351,EJ
China,resid others coal_d2,coal,resid others coal_d2,coal,0.0737152,0.0555044,0.0552487,0.0565783,0.0346984,EJ
Russia,resid others coal_d2,coal,N/A,coal,0.0377335,0.0104404,0.00512613,0.00736165,0.00654993,EJ
Russia,resid others coal_d2,coal,resid others coal_d2,coal,0.0229383,0.00659947,0.00332003,0.00488173,0.00446181,EJ
Australia_NZ,resid others coal_d3,coal,N/A,coal,2.56E-04,5.74E-05,3.18E-05,2.65E-05,1.87E-05,EJ
Australia_NZ,resid others coal_d3,coal,resid others coal_d3,coal,1.94E-04,4.43E-05,2.47E-05,2.08E-05,1.48E-05,EJ
China,resid others coal_d3,coal,N/A,coal,0.0979632,0.0645484,0.0605355,0.060302,0.0361273,EJ
China,resid others coal_d3,coal,resid others coal_d3,coal,0.0571547,0.0398447,0.0388297,0.0401211,0.0250536,EJ
Russia,resid others coal_d3,coal,N/A,coal,0.0304444,0.00757427,0.003862,0.00548242,0.00482463,EJ
Russia,resid others coal_d3,coal,resid others coal_d3,coal,0.0185072,0.00478778,0.0025013,0.00363555,0.00328653,EJ
Australia_NZ,resid others coal_d4,coal,N/A,coal,2.03E-04,4.61E-05,2.62E-05,2.13E-05,1.50E-05,EJ
Australia_NZ,resid others coal_d4,coal,resid others coal_d4,coal,1.54E-04,3.55E-05,2.04E-05,1.67E-05,1.18E-05,EJ
China,resid others coal_d4,coal,N/A,coal,0.0814309,0.0496662,0.0453428,0.0460789,0.0280445,EJ
China,resid others coal_d4,coal,resid others coal_d4,coal,0.0475093,0.0306582,0.0290845,0.030658,0.0194484,EJ
Russia,resid others coal_d4,coal,N/A,coal,0.0259737,0.00589567,0.00313952,0.00439658,0.00382748,EJ
Russia,resid others coal_d4,coal,resid others coal_d4,coal,0.0157895,0.00372672,0.00203337,0.00291551,0.00260728,EJ
Australia_NZ,resid others coal_d5,coal,N/A,coal,1.66E-04,3.78E-05,2.16E-05,1.76E-05,1.23E-05,EJ
Australia_NZ,resid others coal_d5,coal,resid others coal_d5,coal,1.26E-04,2.92E-05,1.68E-05,1.38E-05,9.76E-06,EJ
China,resid others coal_d5,coal,N/A,coal,0.0693653,0.0393856,0.0348707,0.0364266,0.0224344,EJ
China,resid others coal_d5,coal,resid others coal_d5,coal,0.0404698,0.0243121,0.0223673,0.0242359,0.0155578,EJ
Russia,resid others coal_d5,coal,N/A,coal,0.0226418,0.00467375,0.00261008,0.00361256,0.00312015,EJ
Russia,resid others coal_d5,coal,resid others coal_d5,coal,0.013764,0.00295433,0.00169046,0.00239559,0.00212544,EJ
Australia_NZ,resid others coal_d6,coal,N/A,coal,1.37E-04,3.13E-05,1.76E-05,1.46E-05,1.02E-05,EJ
Australia_NZ,resid others coal_d6,coal,resid others coal_d6,coal,1.04E-04,2.41E-05,1.37E-05,1.15E-05,8.08E-06,EJ
China,resid others coal_d6,coal,N/A,coal,0.059562,0.0314413,0.0270788,0.0291359,0.0181015,EJ
China,resid others coal_d6,coal,resid others coal_d6,coal,0.0347503,0.0194082,0.0173693,0.0193852,0.0125531,EJ
Russia,resid others coal_d6,coal,N/A,coal,0.0198345,0.00370657,0.00220823,0.00297639,0.00255999,EJ
Russia,resid others coal_d6,coal,resid others coal_d6,coal,0.0120575,0.00234297,0.0014302,0.00197373,0.00174386,EJ
Australia_NZ,resid others coal_d7,coal,N/A,coal,1.12E-04,2.56E-05,1.42E-05,1.20E-05,8.35E-06,EJ
Australia_NZ,resid others coal_d7,coal,resid others coal_d7,coal,8.47E-05,1.98E-05,1.11E-05,9.40E-06,6.61E-06,EJ
China,resid others coal_d7,coal,N/A,coal,0.0506759,0.0248005,0.0208709,0.0231419,0.0144472,EJ
China,resid others coal_d7,coal,resid others coal_d7,coal,0.0295659,0.015309,0.0133874,0.0153972,0.0100189,EJ
Russia,resid others coal_d7,coal,N/A,coal,0.0172677,0.00286753,0.00185375,0.00243733,0.00208738,EJ
Russia,resid others coal_d7,coal,resid others coal_d7,coal,0.0104971,0.00181259,0.00120062,0.00161627,0.00142192,EJ
Australia_NZ,resid others coal_d8,coal,N/A,coal,8.88E-05,2.04E-05,1.11E-05,9.53E-06,6.67E-06,EJ
Australia_NZ,resid others coal_d8,coal,resid others coal_d8,coal,6.72E-05,1.57E-05,8.67E-06,7.48E-06,5.28E-06,EJ
China,resid others coal_d8,coal,N/A,coal,0.0418586,0.0190007,0.0157768,0.0179106,0.0111839,EJ
China,resid others coal_d8,coal,resid others coal_d8,coal,0.0244216,0.0117288,0.0101198,0.0119166,0.00775585,EJ
Russia,resid others coal_d8,coal,N/A,coal,0.014738,0.00215518,0.00151929,0.00196942,0.00166837,EJ
Russia,resid others coal_d8,coal,resid others coal_d8,coal,0.00895929,0.00136232,9.84E-04,0.00130598,0.00113649,EJ
Australia_NZ,resid others coal_d9,coal,N/A,coal,6.67E-05,1.54E-05,8.25E-06,7.14E-06,4.92E-06,EJ
Australia_NZ,resid others coal_d9,coal,resid others coal_d9,coal,5.05E-05,1.19E-05,6.42E-06,5.60E-06,3.90E-06,EJ
China,resid others coal_d9,coal,N/A,coal,0.0310579,0.0133768,0.0109756,0.0128083,0.0079431,EJ
China,resid others coal_d9,coal,resid others coal_d9,coal,0.0181201,0.00825726,0.00704016,0.00852184,0.00550839,EJ
Russia,resid others coal_d9,coal,N/A,coal,0.0119326,0.00152856,0.00117229,0.00146867,0.00124929,EJ
Russia,resid others coal_d9,coal,resid others coal_d9,coal,0.00725386,9.66E-04,7.59E-04,9.74E-04,8.51E-04,EJ
Australia_NZ,resid others modern_d1,biomass,N/A,biomass,6.17E-07,1.33E-05,1.41E-05,2.36E-05,5.10E-05,EJ
Australia_NZ,resid others modern_d1,biomass,resid others modern_d1,biomass,3.51E-07,7.72E-06,8.25E-06,1.39E-05,3.03E-05,EJ
Australia_NZ,resid others modern_d1,electricity,resid others modern_d1,electricity,0.00393344,0.00719707,0.00801515,0.00768628,0.00900965,EJ
Australia_NZ,resid others modern_d1,gas,N/A,gas,4.21E-04,7.78E-04,8.62E-04,9.72E-04,9.92E-04,EJ
Australia_NZ,resid others modern_d1,gas,N/A,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d1,gas,resid others modern_d1,gas,4.73E-04,9.04E-04,0.00101593,0.0011616,0.00120223,EJ
Australia_NZ,resid others modern_d1,gas,resid others modern_d1,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d1,refined liquids,resid others modern_d1,refined liquids,1.50E-04,1.80E-04,2.19E-04,2.24E-04,2.31E-04,EJ
China,resid others modern_d1,biomass,N/A,biomass,5.00E-07,3.88E-07,4.07E-07,6.32E-07,1.18E-06,EJ
China,resid others modern_d1,biomass,resid others modern_d1,biomass,2.19E-07,1.80E-07,1.96E-07,3.16E-07,6.15E-07,EJ
China,resid others modern_d1,district heat,N/A,district heat,8.19E-05,4.11E-04,5.11E-04,9.19E-04,0.00159968,EJ
China,resid others modern_d1,district heat,resid others modern_d1,district heat,1.09E-04,5.68E-04,7.30E-04,0.00135499,0.00244226,EJ
China,resid others modern_d1,electricity,resid others modern_d1,electricity,0.00113043,0.0117828,0.0210159,0.0416677,0.0722117,EJ
China,resid others modern_d1,gas,N/A,gas,3.28E-04,0.00189197,0.00416443,0.00740624,0.0115761,EJ
China,resid others modern_d1,gas,N/A,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d1,gas,resid others modern_d1,gas,2.85E-04,0.00175998,0.00404706,0.00750379,0.0122888,EJ
China,resid others modern_d1,gas,resid others modern_d1,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d1,refined liquids,resid others modern_d1,refined liquids,8.32E-04,0.00461484,0.00572049,0.0121841,0.0133467,EJ
Russia,resid others modern_d1,district heat,N/A,district heat,0,0.00461668,0.00554469,0.00536552,0.00517348,EJ
Russia,resid others modern_d1,district heat,resid others modern_d1,district heat,0,0.00652995,0.008001,0.00787888,0.00776799,EJ
Russia,resid others modern_d1,electricity,resid others modern_d1,electricity,0.0186813,0.0144727,0.0208123,0.025824,0.0317047,EJ
Russia,resid others modern_d1,gas,N/A,gas,0.0294506,0.0167817,0.0208367,0.0227113,0.0343929,EJ
Russia,resid others modern_d1,gas,N/A,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d1,gas,resid others modern_d1,gas,0.0265799,0.0159978,0.0204482,0.0229176,0.0359007,EJ
Russia,resid others modern_d1,gas,resid others modern_d1,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d1,refined liquids,resid others modern_d1,refined liquids,0.0122273,0.00639221,0.00571543,0.0105293,0.0197331,EJ
Australia_NZ,resid others modern_d10,biomass,N/A,biomass,4.06E-06,5.97E-05,6.42E-05,1.07E-04,2.29E-04,EJ
Australia_NZ,resid others modern_d10,biomass,resid others modern_d10,biomass,2.30E-06,3.45E-05,3.74E-05,6.27E-05,1.36E-04,EJ
Australia_NZ,resid others modern_d10,electricity,resid others modern_d10,electricity,0.0258405,0.0322261,0.0363765,0.034644,0.040467,EJ
Australia_NZ,resid others modern_d10,gas,N/A,gas,0.00276372,0.00348141,0.00390994,0.00438221,0.00445488,EJ
Australia_NZ,resid others modern_d10,gas,N/A,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d10,gas,resid others modern_d10,gas,0.0031088,0.00404815,0.00461078,0.00523561,0.00539986,EJ
Australia_NZ,resid others modern_d10,gas,resid others modern_d10,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d10,refined liquids,resid others modern_d10,refined liquids,9.88E-04,8.08E-04,9.96E-04,0.00100992,0.00103965,EJ
China,resid others modern_d10,biomass,N/A,biomass,1.05E-05,8.65E-06,9.31E-06,9.44E-06,1.59E-05,EJ
China,resid others modern_d10,biomass,resid others modern_d10,biomass,4.59E-06,4.00E-06,4.48E-06,4.71E-06,8.27E-06,EJ
China,resid others modern_d10,district heat,N/A,district heat,0.00171897,0.0091602,0.0116743,0.0137145,0.0215229,EJ
China,resid others modern_d10,district heat,resid others modern_d10,district heat,0.0022798,0.0126522,0.0166775,0.0202279,0.0328594,EJ
China,resid others modern_d10,electricity,resid others modern_d10,electricity,0.0237142,0.262494,0.480233,0.622037,0.971573,EJ
China,resid others modern_d10,gas,N/A,gas,0.00688892,0.0421489,0.0951612,0.110564,0.15575,EJ
China,resid others modern_d10,gas,N/A,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d10,gas,resid others modern_d10,gas,0.0059696,0.0392083,0.0924793,0.11202,0.16534,EJ
China,resid others modern_d10,gas,resid others modern_d10,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d10,refined liquids,resid others modern_d10,refined liquids,0.0174559,0.102808,0.130719,0.181891,0.179573,EJ
Russia,resid others modern_d10,district heat,N/A,district heat,0,0.0131739,0.0122938,0.0114916,0.0111563,EJ
Russia,resid others modern_d10,district heat,resid others modern_d10,district heat,0,0.0186336,0.01774,0.0168747,0.0167512,EJ
Russia,resid others modern_d10,electricity,resid others modern_d10,electricity,0.0323922,0.0412986,0.0461457,0.0553088,0.0683693,EJ
Russia,resid others modern_d10,gas,N/A,gas,0.0510654,0.0478874,0.0461997,0.0486421,0.0741662,EJ
Russia,resid others modern_d10,gas,N/A,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d10,gas,resid others modern_d10,gas,0.0460879,0.0456505,0.0453383,0.0490838,0.0774177,EJ
Russia,resid others modern_d10,gas,resid others modern_d10,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d10,refined liquids,resid others modern_d10,refined liquids,0.0212014,0.0182405,0.0126724,0.0225513,0.0425532,EJ
Australia_NZ,resid others modern_d2,biomass,N/A,biomass,1.07E-06,2.13E-05,2.28E-05,3.75E-05,8.03E-05,EJ
Australia_NZ,resid others modern_d2,biomass,resid others modern_d2,biomass,6.07E-07,1.23E-05,1.33E-05,2.21E-05,4.77E-05,EJ
Australia_NZ,resid others modern_d2,electricity,resid others modern_d2,electricity,0.00680498,0.0114908,0.012926,0.0121883,0.0141736,EJ
Australia_NZ,resid others modern_d2,gas,N/A,gas,7.28E-04,0.00124136,0.00138935,0.00154172,0.00156032,EJ
Australia_NZ,resid others modern_d2,gas,N/A,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d2,gas,resid others modern_d2,gas,8.19E-04,0.00144344,0.00163839,0.00184196,0.0018913,EJ
Australia_NZ,resid others modern_d2,gas,resid others modern_d2,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d2,refined liquids,resid others modern_d2,refined liquids,2.60E-04,2.88E-04,3.54E-04,3.55E-04,3.64E-04,EJ
China,resid others modern_d2,biomass,N/A,biomass,8.73E-07,6.87E-07,7.10E-07,1.08E-06,2.08E-06,EJ
China,resid others modern_d2,biomass,resid others modern_d2,biomass,3.82E-07,3.18E-07,3.41E-07,5.40E-07,1.08E-06,EJ
China,resid others modern_d2,district heat,N/A,district heat,1.43E-04,7.28E-04,8.90E-04,0.00157057,0.0028157,EJ
China,resid others modern_d2,district heat,resid others modern_d2,district heat,1.90E-04,0.00100529,0.00127132,0.00231647,0.00429878,EJ
China,resid others modern_d2,electricity,resid others modern_d2,electricity,0.00197222,0.0208567,0.036608,0.0712347,0.127105,EJ
China,resid others modern_d2,gas,N/A,gas,5.73E-04,0.00334898,0.00725411,0.0126616,0.0203758,EJ
China,resid others modern_d2,gas,N/A,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d2,gas,resid others modern_d2,gas,4.96E-04,0.00311533,0.00704967,0.0128284,0.0216304,EJ
China,resid others modern_d2,gas,resid others modern_d2,hydrogen,0,0,0,0,0,EJ
China,resid others modern_d2,refined liquids,resid others modern_d2,refined liquids,0.00145174,0.00816872,0.00996465,0.0208299,0.0234924,EJ
Russia,resid others modern_d2,district heat,N/A,district heat,0,0.00672617,0.00767234,0.00698343,0.00678048,EJ
Russia,resid others modern_d2,district heat,resid others modern_d2,district heat,0,0.00951368,0.0110712,0.0102547,0.0101809,EJ
Russia,resid others modern_d2,electricity,resid others modern_d2,electricity,0.0223338,0.0210857,0.0287986,0.0336109,0.0415529,EJ
Russia,resid others modern_d2,gas,N/A,gas,0.0352087,0.0244497,0.0288323,0.0295596,0.0450761,EJ
Russia,resid others modern_d2,gas,N/A,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d2,gas,resid others modern_d2,gas,0.0317768,0.0233076,0.0282947,0.0298281,0.0470522,EJ
Russia,resid others modern_d2,gas,resid others modern_d2,hydrogen,0,0,0,0,0,EJ
Russia,resid others modern_d2,refined liquids,resid others modern_d2,refined liquids,0.014618,0.009313,0.00790859,0.0137043,0.0258626,EJ
Australia_NZ,resid others modern_d3,biomass,N/A,biomass,1.36E-06,2.58E-05,2.70E-05,4.53E-05,9.79E-05,EJ
Australia_NZ,resid others modern_d3,biomass,resid others modern_d3,biomass,7.71E-07,1.49E-05,1.58E-05,2.67E-05,5.81E-05,EJ
Australia_NZ,resid others modern_d3,electricity,resid others modern_d3,electricity,0.00865023,0.0139408,0.0153053,0.0147292,0.0172787,EJ
Australia_NZ,resid others modern_d3,gas,N/A,gas,9.25E-04,0.00150603,0.0016451,0.00186313,0.00190216,EJ
Australia_NZ,resid others modern_d3,gas,N/A,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d3,gas,resid others modern_d3,gas,0.00104069,0.0017512,0.00193998,0.00222596,0.00230565,EJ
Australia_NZ,resid others modern_d3,gas,resid others modern_d3,hydrogen,0,0,0,0,0,EJ
Australia_NZ,resid others modern_d3,refined liquids,resid others modern_d3,refined liquids,3.31E-04,3.49E-04,4.19E-04,4.29E-04,4.44E-04,EJ
China,resid others modern_d3,biomass,N/A,biomass,1.15E-06,9.43E-07,9.84E-07,1.46E-06,2.76E-06,EJ
China,resid others modern_d3,biomass,resid others modern_d3,biomass,5.05E-07,4.36E-07,4.73E-07,7.30E-07,1.44E-06,EJ
